person_id,person_name,person_nat
,Salim Daw,IS
,Sally Harrison,GB
,Sally Potter,GB
,Salvatore Borghese,IT
,Salvatore Cantalupo,IT
,Salvatore Ficarra,IT
,Salvatore La Mantia,IT
,Salvatore Mereu,IT
,Salvatore Misticone,IT
,Salvatore Piscicelli,IT
,Samad Zarmandili,IT
,Samantha Bond,GB
,Sam Fell,GB
,Sam Hobkinson,GB
,Samia Rhaiem,TN
,Sami Bouajila,FR
,Sami Frey,FR
,Samira Sedira,FR
,Samir Guesmi,FR
,Samir Nasr,DE
,Sam Karmann,FR
,Sam Louwyck,BE
,Sam Mendes,GB
,Sammy McIlroy,GB
,Sam Neill,NZ
,Samuel Benchetrit,FR
,Samuel Bigiaoui,FR
,Samuel Churin,FR
,Samuele Rossi,IT
,Samuel Finzi,DE
,Samuel Jouy,FR
,Samuel Labarthe,CH
,Samuel Maoz,IL
,Samuel Tourneux,FR
,Samy Naceri,FR
,Samy Naceri,DZ
,Sándor Buglya,HU
,Sándor Csoma,HU
,Sándor Gáspár,HU
,Sandor Jesse,HU
,Sándor Kardos,HU
,Sándor Köleséri,HU
,Sándor Lukács,HU
,Sándorné Tar,HU
,Sándor Sőth,HU
,Sándor Terhes,HU
,Sándor Téri,HU
,Sándor Tóth,HU
,Sándor Zsótér,HU
,Sandra Alberti,ES
,Sandra Bullock,US
,Sandra Ceccarelli,IT
,Sandra Collodel,IT
,Sandra Dickinson,US
,Sandra Ellis Lafferty,US
,Sandra García,ES
,Sandra Kaudelka,DE
,Sandra Milo,IT
,Sandra Nettelbeck,DE
,Sandra Prechtel,
,Sandrine Bonnaire,FR
,Sandrine Dumas,FR
,Sandrine Kiberlain,FR
,Sandro Lombardi,IT
,Sandy Martin,US
,Sanjeev Bhaskar,GB
,Santiago Aguilar,ES
,Santiago Auserón,ES
,Santiago Mitre,AR
,Santiago Requejo,ES
,Santiago Segura,ES
,Santiago Solera,ES
,Santiago Ziesmer,SP
,Santi Amodeo,ES
,Santi Prego,ES
,Santi Trullenque,ES
,Santi Ugalde,ES
,Saphia Azzeddine,FR
,Saphia Azzeddine,MA
,Sara Bertelà,IT
,Sarah Blaßkiewitz,DE
,Sarah Boberg,DK
,Sarah Camp,DE
,Sarah Crowden,GB
,Sarah Lancashire,GB
,Sarah Suco,FR
,Sarah Woodward,GB
,Saralisa Volm,DE
,Sara Stewart,GB
,Sara Sugarman,GB
,Sarolta Zalatnay,HU
,Šarūnas Bartas,LT
,Saskia Walker,DE
,Saturnino García,ES
,Savas Ceviz,DE
,Scott Alexander Young,NZ
,Scott Elliott,GB
,Scott Hahn,US
,Scott Jaeck,US
,Scott Mann,GB
,Seamus O'Neill,GB
,Sean B. Carroll,US
,Sean Bean,GB
,Sean Blowers,GB
,Sean Cronin,GB
,Sean Foley,GB
,Sean Gilder,GB
,Sean McGinley,IE
,Sebastián Haro,ES
,Sebastian Heinzel,DE
,Sebastian Ko,DE
,Sebastian Koch,DE
,Sebastian Niemann,DE
,Sebastiano d'Ayala Valva,GB
,Sebastiano Mauri,IT
,Sebastiano Somma,IT
,Sebastian Peterson,DE
,Sebastian Roché,FR
,Sebastian Roché,UK
,Sebastian Rudolph,DE
,Sebastian Schindler,DE
,Sebastian Schipper,DE
,Sebastian Voltmer,DE
,Sébastien Bailly,FR
,Sébastien Betbeder,FR
,Sébastien Blemon,FR
,Sébastien Daguerressar,FR
,Sébastien Majonchi,FR
,Sébastien Marnier,FR
,Secun de la Rosa,ES
,Selica Torcal,ES
,Selva Alemán,AR
,Sema Poyraz,TR
,Semra Üysallar,TR
,Senka Kolozova,MK
,Senta Berger,AT
,Sepp Herberger,DE
,Sepp Schauer,DE
,Șerban Georgescu,RO
,Șerban Georgevici,RO
,Serena Grandi,IT
,Serge Avédikian,FR
,Serge Avédikian,FR
,Serge Biavan,FR
,Serge Blazevic,FR
,Serge Bozon,FR
,Serge Dorny,BE
,Serge Faliu,FR
,Serge Feuillard,FR
,Sergei Loznitsa,UA
,Serge Kribus,BE
,Serge Larivière,BE
,Serge Merlin,FR
,Serge Moati,FR
,Serge Papagalli,FR
,Serge Pey,FR
,Serge Riaboukine,FR
,Serge Steyer,FR
,Sergey Russkin,PL
,Sergi López,ES
,Sergio Bini Bustric,IT
,Sergio Castellitto,IT
,Sergio Delfino,AU
,Sergio Dow,ES
,Sergio Leone,IT
,Sergio Oksman,BR
,Sergio Pablos,ES
,Sergio Pierattini,IT
,Sergio Romano,IT
,Sergio Rubini,IT
,Sergio Salvati,IT
,Sergio Stivaletti,IT
,Sergio Vastano,IT
,Sergiu Finiti,MD
,Sergiu Finiti,UA
,Sergiu Prodan,MD
,Serpil Turhan,DE
,Serra Yilmaz,TR
,Serra Yilmaz,TR
,Seth Barrish,
,Seylan Baxter,UK
,Shabana Azmi,IN
,Shamsher Singh,IN
,Shane MacGowan,IE
,Sharon von Wietersheim,DE
,Sharon von Wietersheim,US
,Shaun Prendergrast,GB
,Sheila Hancock,GB
,Sheila McCarthy,CA
,Sheila Reid,GB
,Shekhar Kapur,IN
,Shelomo Selinger,FR
,Shel Shapiro,IT
,Sherry Hormann,US
,Shigeko Sugihara,
,Shirel Peleg,VE
,Shirin Neshat,IR
,Shôjirô Nishimi,JP
,Shozo Awazu,JP
,Shulamit Adar,
,Siân A. Williams,
,Sian Astor-Lewis,GB
,Siân Phillips,GB
,Sian Thomas,GB
,Sibylle Berg,DE
,Sibylle Canonica,CH
,Sid Ahmed Agoumi,DZ
,Sid Sadowskyj,
,Sidse Babett Knudsen,DK
,Siegfried Kempe,DE
,Siegfried Rosenau,DE
,Sigfrid Monleón,ES
,Sigi Zimmerschied,DE
,Sigrid Faltin,DE
,Siir Eloglu,TU
,Silvana Bosi,IT
,Silvana Costa,IT
,Silvana Fallisi,IT
,Silvano Campeggi,IT
,Silverio Palacios,MX
,Silvia Brunelli,IT
,Silvia Carobbio,IT
,Silvia Casanova,ES
,Silvia Monga,IT
,Silvia Munt,ES
,Silvia Rey Canudo,ES
,Silvie Laguna,FR
,Silvio Orlando,IT
,Silvio Rodríguez,CU
,Sim,FR
,Simcha Applebaum,BY
,Simon Abkarian,FR
,Simona Bondoc,RO
,Simona Bosco Ruggeri,IT
,Simón Andreu,ES
,Simon Anthony,GB
,Simona Popescu,RO
,Simon Callow,GB
,Simon Chandler,GB
,Simon Cox,GB
,Simon Curtis,GB
,Simon Davison,GB
,Simone Amendola,IT
,Simone Andri,IT
,Simone Catania,IT
,Simone Geißler,DE
,Simone Godano,IT
,Simone Petralia,IT
,Simone Scafidi,IT
,Simone Spada,IT
,Simone Tassimot,FR
,Simon Fellows,GB
,Simon Kunz,GB
,Simon Le Bon,GB
,Simon McBurney,GB
,Simon Rouse,GB
,Simon Rumley,GB
,Simon Russell Beale,GB
,Simon Schama,GB
,Simon Shepherd,GB
,Simon Sheridan,GB
,Simon Slater,GB
,Simon Sprackling,GB
,Simon Stone,AU
,Simon Verhoeven,DE
,Simon West,GB
,Sinai Peter,IL
,Siobhan MacGowan,IE
,Siobhan Redmond,GB
,Sissy Höfferer,AT
,Sköld Peter Matthis,SE
,Slimane Dazi,DZ
,Smaïn Faïrouze,FR
,Sobo Swobodnik,DE
,Sofía Quirell,ES
,Soledad Osorio,ES
,Sonam Tseten,CN
,Sonia Bergamasco,IT
,Sonja Heiss,DE
,Sönke Wortmann,DE
,Sonny Laguna,SE
,Sonsoles Benedicto,ES
,Sonya Winterberg,DE
,Sonya Winterberg,FI
,Soogi Kang,KR
,Sophia Lamar,CU
,Sophia Loren,FR
,Sophie Arlot,FR
,Sophie Bredier,FR
,Sophie Broustal,FR
,Sophie Duez,FR
,Sophie Fillières,FR
,Sophie Forte,FR
,Sophie Guillemin,FR
,Sophie Hyde,AU
,Sophie Kluge,DE
,Sophie Linnenbaum,DE
,Sophie Marceau,FR
,Sophie Mounicot,FR
,Sophie Robert,FR
,Sophie Robinson,GB
,Sophie Rois,AT
,Sorcha Cusack,IE
,Sorin Cociș,RO
,Sorin Francu,RO
,Sorin Mihai Vasilescu,RO
,Sorin Tofan,RO
,Sotigui Kouyaté,ML
,Souad Amidou,FR
,Souad Faress,IE
,Souad Faress,GH
,Souad Faress,SY
,Srinath Samarasinghe,FR
,Stanislas Merhar,FR
,Stanley Townsend,IE
,Stanley Tucci,GB
,Stanley Tucci,US
,Steeve Calvo,FR
,Stefan Colomb,FR
,Ștefan Constantinescu,RO
,Stefan Denolyubov,BG
,Stefan Godin,FR
,Stefania Capobianco,IT
,Stefania Casini,IT
,Stefania Sandrelli,IT
,Stefan Kolosko,DE
,Stefan Kurt,CH
,Stefan Kurt,SE
,Stefan Liberski,BE
,Stefan Lochau,DE
,Ștefan Mandachi,RO
,Stefan Merki,CH
,Stefano Abbati,IT
,Stefano Amatucci,IT
,Stefano Ambrogi,IT
,Stefano Anselmi,IT
,Stefano Boeri,IT
,Stefano Calvagna,IT
,Stefano Cipani,IT
,Stefano Collizzolli,IT
,Stefano Giacomuzzi,IT
,Stefano Masciarelli,IT
,Stefano Mordini,IT
,Stefano Pesce,IT
,Stefano Santamato,IT
,Stefano Santospago,IT
,Stefano Sardo,IT
,Stefano Sollima,IT
,Stefano Usardi,IT
,Stefano Veneruso,IT
,Stefano Vito Bicocchi,IT
,Ștefan Pătrașcu,RO
,Stefan Ravasz,DE
,Stefan Ruzowitzky,AT
,Stefan Walz,CH
,Stefan Westerwelle,DE
,Steffen König,
,Steffen Scheumann,DE
,Steffen Weinert,DE
,Stelian Tănase,RO
,Stella Gonet,GB
,Stella Maris Santo,AR
,Stella McCusker,IR
,Stellan Skarsgård,CH
,Stelu Enache,RO
,Stéphan Archinard,FR
,Stephan Balay,FR
,Stephan Baumecker,DE
,Stephan Benson,DE
,Stephan Bergmann,DE
,Stephan Bissmeier,DE
,Stéphane Batut,FR
,Stéphane Ben Lahcene,FR
,Stéphane Bern,FR
,Stéphane Bern,LU
,Stéphane Boucher,FR
,Stéphane Brizé,FR
,Stéphane De Groodt,BE
,Stéphane Demoustier,FR
,Stéphane Foenkinos,FR
,Stéphane Freiss,FR
,Stéphane Guillon,FR
,Stéphane Manchematin,FR
,Stéphane Mercurio,FR
,Stephane Riethauser,CH
,Stéphanie Gillard,FR
,Stephan Schad,DE
,Stéphan Wojtowicz,FR
,Stephen Boxer,GB
,Stephen Cookson,GB
,Stephen Dillane,GB
,Stephen Frears,GB
,Stephen Fry,GB
,Stephen Hawking,GB
,Stephen Kinzer,US
,Stephen McHattie,CA
,Stephen Rashbrook,GB
,Stephen Rea,IE
,Stephen Warbeck,GB
,Stere Gulea,RO
,Steve Bacic,CA
,Steve Bacic,HR
,Steve Bannon,US
,Steve Blum,US
,Steve Bruce,GB
,Steve Buscemi,US
,Steve Coogan,GB
,Steve Garti,GB
,Steve Hajdu,HU
,Steve Huison,GB
,Steve Jones,GB
,Steve Karier,LU
,Steve Kelly,GB
,Steve McCurry,US
,Steve McLean,GB
,Steven Eastwood,GB
,Steven Lewis Simpson,GB
,Steven Pacey,GB
,Steven Quale,US
,Steve Steen,GB
,Steve Stevens,US
,Stevie Wonder,US
,Stewart Sparke,GB
,Stian Andersen,NO
,Stig Björkman,SE
,Sting,GB
,Storm Thorgerson,GB
,Sude Dönmez,DE
,Sudha Bhuchar,GB
,Sudha Bhuchar,GB
,Sue Flack,GB
,Sue Johnston,GB
,Sue Roderick,GB
,Suggs,GB
,Suhaib Gasmelbari,SD
,Suly Röthlisberger,CH
,Su McLaughlin,GB
,Sunnyi Melles,CH
,Sunnyi Melles,LU
,Susana Lastreto,UY
,Susan Angelini,
,Susan Gluth,DE
,Susan Gordanshekan,DE
,Susanna della Sala,IT
,Susanna Nicchiarelli,IT
,Susanna Zeltinger-Lehmköster,DE
,Susanne Bohlmann,DE
,Susanne Bredehöft,DE
,Susanne Kröger,DE
,Susanne Petz,DE
,Susanne Sachße,DE
,Susan Penhaligon,GB
,Susi Sánchez,ES
,Susy Laude,IT
,Suzanne Clément,CA
,Suzanne Flon,FR
,Suzanne Lindon,FR
,Suzanne von Borsody,DE
,Suzi Quatro,US
,Sven-Eric Bechtolf,DE
,Sven Halfar,DE
,Sven Marquardt,DE
,Sven O. Hill,DE
,Sven Unterwaldt Jr.,DE
,Svetlana Alpers,US
,Swen de Pauw,FR
,Swetlana Schönfeld,RU
,Sybille J. Schedwill,DE
,Sydne Rome,IT
,Sydney Sibilia,IT
,Sylke Enders,DE
,Sylvain Desclous,FR
,Sylvain Labrosse,FR
,Sylvain Marcel,CA
,Sylvain Thirolle,FR
,Sylvester Groth,DE
,Sylvester McCoy,GB
,Sylvia Redlich,DE
,Sylvia Sims,GB
,Sylvie Audcoeur,FR
,Sylvie Granotier,FR
,Sylvie Gravagna,FR
,Sylvie Joly,FR
,Sylvie Ohayon,FR
,Sylvie Testud,FR
,Sylvie Vartan,FR
,Szabolcs Bede-Fazekas,HU
,Szabolcs Fazakas,HU
,Szabolcs Fazakas,RO
,Szabolcs Hajdu,HU
,Szabolcs Mosonyi,HU
,Szabolcs Thuróczy,HU
,Szilárd Bernáth,HU
,Szilárd Matusik,HU
,Szilvia Dallos,HU
,Søren Malling,DK
,Tacey Adams,US
,Tacho González,ES
,Tadashi Endo,CN
,Taghi Amirani,IR
,Takeshi Kitano,JP
,Tali Shalom-Ezer,IL
,Tamara Böhning,DE
,Tamara Yatsenko,UA
,Tamás Almási,HU
,Tamás Andor,HU
,Tamás Babos,HU
,Tamás Buvári,HU
,Tamás Csikány,HU
,Tamás Farkas,HU
,Tamás Jakab,HU
,Tamás Jordán,HU
,Tamás Szalma,HU
,Tamás Yvan Topolánszky,CH
,Tamás Yvan Topolánszky,HU
,Tama Tobias-Macht,IL
,Tamsin Greig,GB
,Tania Filip,RO
,Tanja Schmidbauer,DE
,Tanya Lopert,FR
,Tanya Myers,GB
,Tapa Sudana,ID
,Tara Fitzgerald,GB
,Taraji P. Henson,US
,Tarek Boudali,FR
,Taru Devani,PK
,Tarzan Nasser,PL
,Tassadit Mandi,DZ
,Tatán,ES
,Tatiana Winteler,CH
,Tatjana Clasing,DE
,Tatja Seibt,DE
,Tatyana Markhel,BY
,Tavi Colen,RO
,Tawfik Bahri,FR
,Tchéky Karyo,FR
,Teco Celio,CH
,Tedy Necula,RO
,Telmo Esnal,ES
,Teodora Mareș,RO
,Teodóra Uhrik,HU
,Teodor Corban,RO
,Teo Uriarte,ES
,Terele Pávez,ES
,Terence Davies,GB
,Terence Harvey,GB
,Terence Hill,IT
,Terence Stamp,GB
,Teresa Berganza,ES
,Teresa del Olmo,ES
,Teresa Gimpera,ES
,Teresa Harder,DE
,Teresa Lozano,ES
,Teresa Rabal,ES
,Teresa Ramón,ES
,Teresa Sala,IT
,Teréz Csombor,HU
,Teri Tordai,HU
,Terry Abraham,GB
,Terry Gilliam,UK
,Terry Ilott,GB
,Terry Jones,UK
,Terry Loane,
,Terry O'Neill,GB
,Tessa Göttlicher,AT
,Tetsuya Chiba,JP
,Thaddaeus Ropac,AT
,The Dalai Lama,CN
,Thémis Pánou,GR
,Théo Court,CL
,Théo Hakola,US
,Théo Légitimus,FR
,Théophile Sowié,BF
,Theresa von Eltz,DE
,Therese Affolter,CH
,Therese Dürrenberger,CH
,Therese Hämer,DE
,Therese Koppe,DE
,Thibault de Montalembert,FR
,Thibault Segouin,FR
,Thierry Dechilly,FR
,Thierry Demaizière,FR
,Thierry de Peretti,FR
,Thierry Frémont,FR
,Thierry Gimenez,FR
,Thierry Godard,FR
,Thierry Hancisse,BE
,Thierry Lhermitte,FR
,Thierry Nenez,FR
,Thierry Rousset,FR
,Thierry Toscan,FR
,Thitia Marquez,FR
,Thomas Bading,DE
,Thomas Bidegain,FR
,Thomas Bornot,FR
,Thomas Brasch,UK
,Thomas Chabrol,FR
,Thomas Clay,GB
,Thomas Dehler,DE
,Thomas Frickel,DE
,Thomas Gilou,FR
,Thomas Hardiman,GB
,Thomas Heinze,DE
,Thomas Heise,DE
,Thomas Hermanns,DE
,Thomas Hoepker,DE
,Thomas Kautenburger,DE
,Thomas Kollhoff,DE
,Thomas Kopache,US
,Thomas Kress,DE
,Thomas Kretschmann,DE
,Thomas Kruithof,FR
,Thomas Krutmann,DE
,Thomas Kügel,DE
,Thomas Lacoste,FR
,Thomas Lawinky,DE
,Thomas Loibl,DE
,Thomas Mauch,DE
,Thomas Mill,DE
,Thomas Napper,GB
,Thomas Ngijol,FR
,Thomas Ostermeier,DE
,Thomas Petruo,DE
,Thomas Riedelsheimer,DE
,Thomas Rohmer,DE
,Thomas Sarbacher,DE
,Thomas Sauerteig,DE
,Thomas Schuch,DE
,Thomas Schütte,DE
,Thomas Schwendemann,DE
,Thomas Stecher,DE
,Thomas Stuber,DE
,Thomas Thieme,DE
,Thomas Trabacchi,IT
,Thomas Vinterberg,DK
,Thomas von Steinaecker,DE
,Thorsten Merten,DE
,Tía Juana la del Pipa,ES
,Tibor Dusa,HU
,Tibor Gáspár,HU
,Tibor Pálffy,HU
,Tibor Pálffy,RO
,Tibor Szervét,HU
,Ticky Holgado,FR
,Tien Shue,FR
,Tilda Swinton,UK
,Till Endemann,DE
,Till Huster,DE
,Till Schauder,DE
,Till Schauder,US
,Tilman König,DE
,Tilmann Urbach,DE
,Tilo Nest,DE
,Tilo Prückner,DE
,Tilo Schmitz,DE
,Til Schweiger,DE
,Tim Ahern,US
,Tim Barlow,GB
,Tim Bentick,AU
,Tim Berrington,GB
,Tim Clague,GB
,Tim Dünschede,DE
,Tim Fehlbaum,CH
,Tim J. Henley,GB
,Tim Leinhard,DE
,Tim McInnerny,GB
,Tim McMullan,UK
,Timm Kröger,DE
,Timo Jacobs,DE
,Timon Modersohn,DE
,Timothy Spall,GB
,Tim Pigott-Smith,GB
,Tim Roth,UK
,Tim Trachte,DE
,Tim Trageser,DE
,Tim van Beveren,DE
,Tim Wilde,DE
,Tina Femiano,IT
,Tina Gray,GB
,Tina Sáinz,ES
,Tina Sportolaro,FR
,Tini Tüllmann,DE
,Tinka Kurti,AL
,Tito Montero,ES
,Tito Valverde,ES
,Titusz Kovács,HU
,Tiziana Foschi,IT
,Tiziana Schiavarelli,IT
,Tobias Baumann,DE
,Tobias Langhoff,DE
,Tobias Lenel,DE
,Tobias Moretti,AT
,Tobias Morgenstern,DE
,Tobias Streck,DE
,Tobias Wiemann,DE
,Toby Amies,GB
,Toby Genkel,DE
,Toby Jones,UK
,Toby Sedgwick,GB
,Togo Igawa,JP
,Toma Enache,RO
,Tom Arnold,US
,Tomás del Estal,ES
,Tomás Ocaña,ES
,Tomaso Pessina,IT
,Tomatito,ES
,Tom Barton-Humphreys,GB
,Tom Conti,GB
,Tom Courtenay,GB
,Tom Cullen,GB
,Tom Edmunds,GB
,Tomer Eshed,IS
,Tom Farrell,US
,Tom Gerhardt,DE
,Tom Harper,GB
,Tom Hooper,GB
,Tom Hooper,AU
,Tom MacRae,GB
,Tommaso Paradiso,IT
,Tommaso Ragno,IT
,Tommaso Rignanese,IT
,Tommy Boulding,GB
,Tommy Docherty,GB
,Tommy Wiklund,SE
,Tom Novembre,FR
,Tom Owen,GB
,Tom Quaas,DE
,Tom Schönberg,
,Tom Sizemore,US
,Tom Sommerlatte,DE
,Tom Van Landuyt,BE
,Tom Vogt,DE
,Tom Wilkinson,UK
,Tom Zahner,US
,Tom Zahner,CH
,Toni Albà,ES
,Toni Bestard,ES
,Tonie Marshall,FR
,Toni Fuentes,ES
,Toni Krahl,DE
,Tonino Taiuti,IT
,Tonino Zangardi,IT
,Toni Servillo,IT
,Toni Thorimbert,IT
,Tony Antonio,ES
,Tony Bennett,US
,Tony Buzan,US
,Tony Chapman,GB
,Tony Leader,
,Tony Levin,US
,Tony O'Callaghan,GB
,Tony O'Shea,GB
,Tony Pitts,GB
,Tony Plana,CU
,Tony Plana,US
,Tony Ramos,BR
,Tony Shalhoub,US
,Tony Sinclair,GB
,Tony Sperandeo,IT
,Tony Tammaro,IT
,Tony Todd,US
,Toquinho,BR
,Tor Andreas Fagerland,NO
,Torsten Künstler,DE
,Toti Mancuso,IT
,Totò Onnis,IT
,Toyah Wilcox,GB
,Traian Băsescu,RO
,Traute Hoess,DE
,Trevor Fox,GB
,Trevor Hardy,GB
,Trevor Laird,GB
,Trevor Nelson,GB
,Trevor Nunn,GB
,Trey Gunn,US
,Trini Muñoz,ES
,Trish Osmond,GB
,Tristan Aurouet,FR
,Tristan Séguéla,FR
,Tsilla Chelton,FR
,Tudorel Filimon,RO
,Tudor Giurgiu,RO
,Tudor Platon,RO
,Tuki Jencquel,VE
,Tullio Solenghi,IT
,Txema Blasco,ES
,Ubaydah Abu-Usayd,FR
,Udo Kier,DE
,Udo Samel,DE
,Ueli Jäggi,CH
,Ugo Conti,IT
,Ugo Pagliai,IT
,Ugur Yücel,TR
,Uli Bauer,DE
,Uli Gaulke,DE
,Ulla Geiger,DE
,Ulli Maier,AT
,Ulrich Brendel,DE
,Ulrich Gantz,DE
,Ulrich Gregor,DE
,Ulrich Kodjo Wendt,DE
,Ulrich Köhler,DE
,Ulrich Matthes,DE
,Ulrich Noethen,DE
,Ulrich Schmissat,DE
,Ulrich Seidl,AT
,Ulrich Staets,DE
,Ulrich Tomsen,DK
,Ulrich Tukur,DE
,Ulrike Arnold,DE
,Ulrike Bliefert,DE
,Ulrike Johannson,DE
,Ulrike Kriener,DE
,Ulrike Krumbiegel,DE
,Ulrike Ottinger,DE
,Ulrike Schaz,DE
,Ulrike Willenbacher,DE
,Umberto Cantoni,IT
,Umberto Carteni,IT
,Umberto Orsini,IT
,Umberto Riccioni Carteni,IT
,Umberto Smaila,IT
,Umberto Spinazzola,IT
,Urbain Cancelier,FR
,Urbano Barberini,IT
,Urs Remond,DE
,Ursula Berlinghof,DE
,Ursula Macfarlane,GB
,Ursula Michelis,
,Ursula-Rosamaria Gottert,DE
,Ursula Werner,DE
,Uschi Glas,DE
,Us Conradi,DE
,Uta,DE
,Ute Lubosch,DE
,Ute von Münchow-Pohl,DE
,Uwe Dag Berlin,DE
,Uwe Kosubek,DE
,Uwe Ochsenknecht,DE
,Uwe Preuss,DE
,Uwe Rohde,DE
,Uwe Schütte,DE
,Valentina Zanella,IT
,Valentin Hotea,RO
,Valentin Jeker,DE
,Valentino Picone,IT
,Valentín Paredes,ES
,Valentin Popescu,RO
,Valentin Riedl,DE
,Valentin Teodosiu,RO
,Valentin Uritescu,RO
,Valentin Urziceanu,RO
,Valer Dellakeza,RO
,Valeria Bruni Tedeschi,FR
,Valéria Cavalli,FR
,Valéria Cavalli,IT
,Valeria Ciangottini,IT
,Valeria Fabrizi,IT
,Valeria Golino,IT
,Valériane de Villeneuve,FR
,Valeria Parisi,IT
,Valérie Bochard,FR
,Valérie Bonneton,FR
,Valérie Donzelli,FR
,Valérie Dréville,FR
,Valérie Lagrange,FR
,Valérie Lemercier,FR
,Valérie Mairesse,FR
,Valérie Stroh,FR
,Valerio Attanasio,IT
,Valerio Binasco,IT
,Valerio Esposito,IT
,Valerio Mastandrea,IT
,Valerio Mieli,IT
,Valerio Vestoso,IT
,Valeriu Andriuță,MD
,Valeriu Bâzu,RO
,Valery Tscheplanowa,RU
,Valesca Peters,DE
,Vali Dániel,HU
,Vali Rupiță,RO
,Van Epperson,US
,Vanesa Benítez,ES
,Vanessa Jopp,DE
,Vanessa Redgrave,GB
,Vania Vilers,FR
,Vanja Bajdarova,BG
,Varante Soudjian,FR
,Vardan Petrosyan,AM
,Vasco Mirandola,IT
,Vasile Filipescu,RO
,Vasile Muraru,RO
,Vedat Erincin,TR
,Veit Helmer,DE
,Venci Kostov,ES
,Venci Kostov,BG
,Ventura Pons,ES
,Véra Belmont,FR
,Vera Brückner,DE
,Vera Fogwill,AR
,Vera Valdez,BR
,Verena Bosshard,CH
,Verena Fels,DE
,Verena Paravel,FR
,Verena Rendtorff,DE
,Vernon Dobtcheff,FR
,Verónica Forqué,ES
,Verónica Mengod,ES
,Veronika Ferres,DE
,Veronika Nowag-Jones,DE
,Veronika Varga,FR
,Veronika Varga,HU
,Veronika von Quast,DE
,Véronique Frumy,FR
,Véronique Mériadec,FR
,Véronique Nordey,FR
,Véronique Silver,FR
,Veruschka von Lehndorff,DE
,Vesa Wallgren,FI
,Vianney Lebasque,FR
,Vibeke Hastrup,DN
,Vicenç Altaió,ES
,Vicente Gil,ES
,Vicente Madoz,ES
,Vicente Montoto,ES
,Vicente Villanueva,ES
,Vicky Peña,ES
,Victor Banerjee,IN
,Victor Canache,RO
,Víctor Conde,ES
,Víctor Erice,ES
,Víctor García,ES
,Víctor García León,ES
,Victor Garrivier,FR
,Victoria Abril,ES
,Victoria Carling,UK
,Victoria Cociaș,RO
,Victòria Morell,ES
,Victoria Salvador,ES
,Victoria Trauttmansdorff,AT
,Victoria Trauttmansdorff,AT
,Victoria Wicks,GB
,Victoria Willing,GB
,Víctor Iriarte,ES
,Victor Lanoux,FR
,Víctor Manuel,ES
,Víctor Matellano,ES
,Víctor Olid,ES
,Victor Rebengiuc,RO
,Victor Saint Macary,FR
,Viggo Mortensen,DK
,Viktor Oszkár Nagy,HU
,Viktor Pavel,DE
,Viktor Zhusti,AL
,Vilmar Bieri,DE
,Vincent Adam Paul,US
,Vincent Cassel,FR
,Vincent D'Onofrio,US
,Vincent Dieutre,FR
,Vincent Dubois,FR
,Vincent Ebrahim,ZA
,Vincent Elbaz,FR
,Vincent Franklin,GB
,Vincent Grass,BE
,Vincent Haasser,FR
,Vincent Le Port,FR
,Vincent Lindon,FR
,Vincent Martin,FR
,Vincent Moscato,FR
,Vincent Nemeth,FR
,Vincent Perez,CH
,Vincent Riotta,GB
,Vincent Ropion,FR
,Vincent Schiavelli,US
,Vincent Schmitt,FR
,Vincent Winterhalter,FR
,Vincent Woods,GB
,Vincenzo Agostino,IT
,Vincenzo Alfieri,IT
,Vincenzo Caiazzo,IT
,Vincenzo Marra,IT
,Vincenzo Mollica,IT
,Vincenzo Pirrotta,IT
,Vincenzo Ricchiuto,IT
,Vincenzo Salemme,IT
,Vinnie Jones,GB
,Vintilă Mihăilescu,RO
,Viola Davis,US
,Violeta Haret-Popa,RO
,Viorica Dăncilă,RO
,Virginia Rogin,RO
,Virginie Lemoine,FR
,Virginie Verrier,FR
,Visar Morina,XK
,Vitaliano Trevisan,IT
,Vitalie Bichir,RO
,Vitaliy Kotovitskiy,
,Vithaya Pansringarm,TH
,Vittorio Cecchi Gori,IT
,Vittorio Moroni,IT
,Vittorio Viviani,IT
,Vitus Zeplichal,AT
,Viviana Calò,IT
,Viviana Tacchella,IT
,Viviane Andereggen,CH
,Vivienne Soan,GB
,Vladimir Friedman,RU
,Vlad Ivanov,RO
,Vlad Păunescu,RO
,Volfango De Biasi,IT
,Volker Busenbender,DE
,Volker Koepp,DE
,Volker Marek,DE
,Volker Meyer-Dabisch,DE
,Volker Niederfahrenhorst,DE
,Volker Schlöndorff,DE
,Volker Spengler,DE
,Volkmar Kleinert,DE
,Vom,GB
,Vrezj Hakobyan,
,Wael Sghaier,FR
,Waheed Khan,FR
,Waldemar Flemming,
,Waldemar Kobus,DE
,Walid Mattar,TN
,Walter Kreye,DE
,Walter Leonardi,IT
,Walter Murch,US
,Walter Toschi,IT
,Walter van Dyk,CA
,Walter Veltroni,IT
,Waltraut Borchmann,DE
,Warren Ellis,AU
,Wash Westmoreland,GB
,Wendla Nölle,DE
,Wendy Ramos,PE
,Wenka von Mikulicz,DE
,Werner Baumann,DE
,Werner Biermeier,CH
,Werner Böhnke,DE
,Werner Flemming,
,Werner Herzog,DE
,Westbam,DE
,Wiebke Reiners,DE
,Wieslawa Wesolowska,DE
,Wilfried Hochholdinger,DE
,Wilfried Méance,FR
,Wilfried Pucher,DE
,Willem Dafoe,US
,Willem Dafoe,IT
