film_id,nat_title,person_id,person_name,person_role
HU2019_014,,,György Kárpáti,DOC
HU2019_014,,,Giuseppe Pedersoli,DOC
HU2019_014,,,Riccardo Pizzuti,DOC
HU2019_014,,,László Ujréti,DOC
HU2019_015,,,Tamás Almási,DIR
HU2019_015,,,István Szepsy,DOC
HU2019_016,,,Réka Szabó,DIR
HU2019_016,,,Éva Fahidi,DOC
HU2019_016,,,Réka Szabó,DOC
HU2019_017,,,Tamás Yvan Topolánszky,DIR
HU2019_017,,,Ferenc Lengyel,LEA
HU2019_017,,,Scott Alexander Young,SUP
HU2019_017,,,József Gyabronka,SUP
HU2019_017,,,Christopher Krieg,MIN
HU2019_017,,,Eszter Nagy-Kálózy,VOI
HU2019_018,,,Árpád Bogdán,DIR
HU2019_018,,,Aladár Horváth,DOC
HU2019_018,,,Mihály Sipos,DOC
HU2019_019,,,Bernadett Tuza-Ritter,DIR
HU2019_020,,,Erik Novák,DIR
HU2019_020,,,Erik Novák,LEA
HU2019_020,,,Bori Péterfy,SUP
HU2019_021,,,András Sólyom,DIR
HU2019_021,,,Gábor Hollerung,DOC
HU2019_022,,,Zoltán Galambos,DIR
HU2019_022,,,Éva Vándor,LEA
HU2019_022,,,Kornél Pusztaszeri,LEA
HU2019_022,,,László Tahi Tóth,SUP
HU2018_001,,,Gábor Herendi,DIR
HU2018_001,,,Tibor Szervét,SUP
HU2018_001,,,Imre Csuja,SUP
HU2018_001,,,András Faragó,SUP
HU2018_001,,,Zolee Ganxsta,MIN
HU2018_001,,,György Gödény,MIN
HU2018_001,,,Zsolt László,MIN
HU2018_001,,,Péter Scherer,MIN
HU2018_002,,,Krisztina Goda,DIR
HU2018_002,,,Vali Dániel,MIN
HU2018_003,,,Gábor Reisz,DIR
HU2018_003,,,Zsolt Kovács,SUP
HU2018_003,,,Katalin Takács,SUP
HU2018_003,,,Lili Monori,SUP
HU2018_003,,,Zsuzsa Horváth,MIN
HU2018_004,,,Orsi Nagypál,DIR
HU2018_004,,,Katalin Takács,MIN
HU2018_004,,,Zoltán Tamási,MIN
HU2018_005,,,Milorad Kristić,DIR
HU2018_005,,,Luca Bercovici,VOI
HU2018_005,,,Irén Bordán,VOI
HU2018_005,,,Dave Fennoy,VOI
HU2018_006,,,László Nemes,DIR
HU2018_006,,,Sándor Zsótér,MIN
HU2018_007,,,Károly Ujj Mészáros,DIR
HU2018_007,,,Juli Básti,MIN
HU2018_007,,,János Kulka,SUP
HU2018_007,,,Tamás Szalma,MIN
HU2018_007,,,Szabolcs Bede-Fazekas,MIN
HU2018_007,,,Ákos Kőszegi,MIN
HU2018_008,,,Balázs Lengyel,DIR
HU2018_008,,,József Gyabronka,SUP
HU2018_008,,,Tibor Pálffy,SUP
HU2018_008,,,Athina Papadimitriu,MIN
HU2018_008,,,Gábor Máté,MIN
HU2018_008,,,Andor Lukáts,MIN
HU2018_008,,,Ági Szirtes,MIN
HU2018_008,,,Bohdan Beniuk,MIN
HU2018_009,,,Zsófia Szilágyi,DIR
HU2018_009,,,Éva Vándor,SUP
HU2018_010,,,Mihály Schwechtje,DIR
HU2018_010,,,Pál Mácsai,MIN
HU2018_011,,,János Szász,DIR
HU2018_011,,,Géza D. Hegedűs,LEA
HU2018_011,,,Enikő Börcsök,SUP
HU2018_011,,,Peter Wolf,SUP
HU2018_011,,,Péter Andorai,SUP
HU2018_011,,,Miklós Székely B.,MIN
HU2018_011,,,András Balogh,MIN
HU2018_011,,,Béla Gados,MIN
HU2018_011,,,Balázs Mihályfi,MIN
HU2018_011,,,Károly Váry,MIN
HU2018_012,,,Szabolcs Mosonyi,DIR
HU2018_012,,,Zoltán Csankó,VOI
HU2018_013,,,Zsolt Pálfi,DIR
HU2018_013,,,Anna Kubik,VOI
HU2018_013,,,András Faragó,VOI
HU2018_013,,,Róbert Bolla,VOI
HU2018_013,,,Gábor Giret,VOI
HU2018_014,,,Pál Sándor,DIR
HU2018_014,,,Sándor Gáspár,SUP
HU2018_014,,,Géza D. Hegedűs,SUP
HU2018_014,,,Sándor Zsótér,MIN
HU2018_014,,,Balázs Galkó,MIN
HU2018_014,,,Éva Magyar,MIN
HU2018_014,,,Eszter Nagy-Kálózy,SUP
HU2018_014,,,Péter Rudolf,SUP
HU2018_014,,,Ildikó Szabó,MIN
HU2018_014,,,Sándor Téri,MIN
HU2018_014,,,Péter Végh,MIN
HU2018_015,,,Bálint Révész,DIR
HU2018_015,,,Rozanne Colchester,DOC
HU2018_015,,,Lívia Révész,DOC
HU2018_016,,,Péter Bergendy,DIR
HU2018_016,,,Péter Scherer,SUP
HU2018_016,,,Zoltán Bezerédi,SUP
HU2018_016,,,József Varga,MIN
HU2018_016,,,Ákos Kőszegi,MIN
HU2018_017,,,Bálint Kenyeres,DIR
HU2018_017,,,Vlad Ivanov,LEA
HU2018_017,,,Féodor Atkine,SUP
HU2018_017,,,Jo Prestia,SUP
HU2018_017,,,Djemel Barek,SUP
HU2018_017,,,Gamil Ratib,MIN
HU2018_017,,,Johanna ter Steege,MIN
HU2018_017,,,Issaka Sawadogo,MIN
HU2018_017,,,Jacques Weber,MIN
HU2018_018,,,Attila Szász,DIR
HU2018_018,,,Anikó Für,MIN
HU2018_018,,,Tibor Gáspár,MIN
HU2018_019,,,Zoltán Vámos,DIR
HU2018_019,,,Zoltán Bezerédi,SUP
HU2018_019,,,Péter Kertész,MIN
HU2018_020,,,András Jeles,DIR
HU2018_020,,,Györgyi Kari,SUP
HU2018_020,,,Tibor Pálffy,SUP
HU2018_020,,,György Árvai,MIN
HU2018_020,,,Gábor Medvigy,MIN
HU2018_020,,,László Melis,MIN
HU2018_021,,,Árpád Bogdán,DIR
HU2018_021,,,Zsolt Kovács,MIN
HU2018_022,,,Gábor Csizmazia,DIR
HU2018_022,,,Zoltán Mucsi,DOC
HU2018_022,,,Péter Rudolf,DOC
HU2018_023,,,Glória Halász,DIR
HU2018_023,,,György Szakály,DOC
HU2018_024,,,István Poór,DIR
HU2018_024,,,László Szakács,SUP
HU2018_025,,,István Borsody,DIR
HU2018_025,,,Gyula Gulyás,DOC
HU2018_025,,,Sándor Buglya,DOC
HU2017_001,,,Gábor Herendi,DIR
HU2017_001,,,Tibor Gáspár,SUP
HU2017_001,,,József Gyabronka,SUP
HU2017_001,,,Péter Scherer,MIN
HU2017_001,,,Zoltán Rátóti,MIN
HU2017_001,,,Kati Lázár,MIN
HU2017_001,,,Zoltán Seress,MIN
HU2017_001,,,János Papp,MIN
HU2017_002,,,Andor Lukáts,MIN
HU2017_002,,,Judit Pogány,MIN
HU2017_002,,,Gergő Kaszás,MIN
HU2017_002,,,Levente Törköly,MIN
HU2017_002,,,Mariann Kocsis,MIN
HU2017_002,,,Nimród Antal,DIR
HU2017_002,,,Ferenc Borbiczki,MIN
HU2017_002,,,Barna Illyés,MIN
HU2017_002,,,András Fésős,MIN
HU2017_003,,,Gábor Csupó,DIR
HU2017_003,,,Feró Nagy,SUP
HU2017_003,,,András Stohl,SUP
HU2017_003,,,Kati Zsurzs,MIN
HU2017_003,,,Gábor Reviczky,MIN
HU2017_003,,,Zoltán Rátóti,MIN
HU2017_003,,,Piroska Molnár,MIN
HU2017_004,,,Ildikó Enyedi,DIR
HU2017_004,,,Géza Morcsányi,LEA
HU2017_004,,,Itala Békés,SUP
HU2017_004,,,Tamás Jordán,SUP
HU2017_004,,,Pál Mácsai,MIN
HU2017_004,,,Júlia Nyakó,MIN
HU2017_005,,,Csaba M. Kiss,DIR
HU2017_005,,,Gábor Rohonyi,DIR
HU2017_005,,,Gergő Kaszás,MIN
HU2017_005,,,Ferenc Lengyel,MIN
HU2017_006,,,Márta Mészáros,DIR
HU2017_006,,,Mari Törőcsik,LEA
HU2017_006,,,Ildikó Tóth,LEA
HU2017_006,,,György Cserhalmi,MIN
HU2017_006,,,Hary Prinz,MIN
HU2017_006,,,Ewa Telega,MIN
HU2017_006,,,Zsuzsa Czinkóczi,MIN
HU2017_006,,,Lili Monori,MIN
HU2017_006,,,Andrea Takáts,MIN
HU2017_007,,,Éva Gárdos,DIR
HU2017_007,,,János Kulka,SUP
HU2017_007,,,Adél Kováts,SUP
HU2017_007,,,Tamás Fodor,MIN
HU2017_007,,,Zoltán Mucsi,MIN
HU2017_007,,,Zoltán Rátóti,MIN
HU2017_007,,,Sándor Szűcs,MIN
HU2017_007,,,Mari Nagy,MIN
HU2017_007,,,István Hunyadkürthy,MIN
HU2017_007,,,Tibor Gáspár,MIN
HU2017_008,,,Ferenc Török,DIR
HU2017_008,,,Péter Rudolf,LEA
HU2017_008,,,Ági Szirtes,SUP
HU2017_008,,,József Szarvas,SUP
HU2017_008,,,Eszter Nagy-Kálózy,SUP
HU2017_008,,,Iván Angelus,MIN
HU2017_008,,,István Znamenák,MIN
HU2017_008,,,Sándor Terhes,MIN
HU2017_008,,,Miklós Székely B.,MIN
HU2017_008,,,Tünde Szalontay,MIN
HU2017_008,,,Béla Gados,MIN
HU2017_008,,,Mari Nagy,MIN
HU2017_008,,,János Derzsi,MIN
HU2017_008,,,Tibor Mertz,MIN
HU2017_009,,,Zsolt Pálfi,DIR
HU2017_009,,,Anna Kubik,VOI
HU2017_009,,,András Faragó,VOI
HU2017_009,,,Róbert Bolla,VOI
HU2017_010,,,Roland Vranik,DIR
HU2017_010,,,Cake-Baly Marcelo,LEA
HU2017_010,,,Ágnes Máhr,LEA
HU2017_010,,,Tünde Szalontay,SUP
HU2017_010,,,István Znamenák,MIN
HU2017_010,,,Péter Barbinek,SUP
HU2017_010,,,Sándor Terhes,MIN
HU2017_010,,,Gábor Zelei,MIN
HU2017_011,,,Kornél Mundruczó,DIR
HU2017_011,,,Merab Ninidze,LEA
HU2017_011,,,György Cserhalmi,SUP
HU2017_011,,,András Bálint,VOI
HU2017_011,,,Szabolcs Bede-Fazekas,MIN
HU2017_011,,,Péter Haumann,MIN
HU2017_011,,,Zoltán Mucsi,MIN
HU2017_011,,,Ákos Birkás,MIN
HU2017_011,,,Sándor Terhes,MIN
HU2017_012,,,Kála Czupi,DIR
HU2017_012,,,Csaba Martin,DIR
HU2017_012,,,Imre Csuja,SUP
HU2017_012,,,Nóra Görbe,SUP
HU2017_013,,,Kristóf Jurik,DIR
HU2017_013,,,Szabolcs Pálfi,DIR
HU2017_013,,,Péter Scherer,NAR
HU2017_014,,,Péter Tarján,NAR
HU2017_015,,,Balázs Simonyi,DIR
HU2017_015,,,Pallaruelo Gilles,DOC
HU2017_015,,,Eivindsen Eiolf,DOC
HU2017_016,,,József Sipos,DIR
HU2017_016,,,László Kriskó,DIR
HU2017_016,,,Péter Rudolf,VOI
HU2017_016,,,László Bartók,DOC
HU2017_016,,,Péter Bartók,DOC
HU2017_016,,,Magdolna Menszátor,VOI
HU2017_017,,,Márk Kostyál,DIR
HU2017_017,,,Lehel Salat,SUP
HU2017_017,,,Frigyes Kovács,SUP
HU2017_017,,,Attila Bocsárszky,SUP
HU2017_017,,,Lili Monori,MIN
HU2017_017,,,Gyula Kovács,MIN
HU2017_017,,,Tibor Mertz,MIN
HU2017_017,,,Zsuzsa Kovács,MIN
HU2017_018,,,József Pacskovszky,DIR
HU2017_018,,,Zsolt László,LEA
HU2017_018,,,Tibor Szervét,SUP
HU2017_018,,,Ildikó Tóth,MIN
HU2017_018,,,Teréz Rudolf,MIN
HU2017_018,,,György Bajomi Nagy,MIN
HU2017_018,,,Yu Debin,MIN
HU2017_018,,,Csaba Jakab,MIN
HU2017_018,,,László Janik,MIN
HU2017_018,,,Ilona Kassai,MIN
HU2017_019,,,Norbert Porkoláb,DIR
HU2017_019,,,Feró Nagy,DOC
HU2017_020,,,Péter Politzer,DIR
HU2017_020,,,Gábor Dióssy,SUP
HU2017_020,,,Cecília Esztergályos,SUP
HU2017_020,,,Emil Keres,NAR
HU2017_020,,,Márton Szipál,LEA
HU2017_021,,,Zoltán Roczó-Nagy,DIR
HU2017_021,,,Tibor Gazdag,SUP
HU2017_021,,,Péter Bregyán,SUP
HU2017_021,,,Judit Román,SUP
HU2017_021,,,Kati Andresz,SUP
HU2017_021,,,Béla Stubnya,MIN
HU2017_021,,,Róbert Hrutka,MIN
HU2017_022,,,Péter Aradi-Beöthy,DIR
HU2017_022,,,Róbert V. Bodnár,DIR
HU2017_022,,,János Berecz,DOC
HU2017_022,,,Attila Horváth,DOC
HU2017_022,,,Péter Korbuly,NAR
HU2017_022,,,Károly Szerencsés,DOC
HU2017_022,,,Tibor Zinner,DOC
HU2017_023,,,Asia Dér,DIR
HU2017_023,,,Ibolya Fekete,DOC
HU2017_023,,,Gyula Gazdag,DOC
HU2017_023,,,Gábor Gelencsér,DOC
HU2017_023,,,Ferenc Grunwalsky,DOC
HU2017_023,,,Ágnes Losonczi,DOC
HU2017_023,,,Lilla Mátis,DOC
HU2017_023,,,Loránd Mertz,DOC
HU2017_023,,,András Stark,DOC
HU2017_024,,,Máté Vargha,DIR
HU2017_024,,,Xavér Varnus,DOC
HU2016_001,,,Dániel Tiszeker,DIR
HU2016_001,,,Géza Kaszás,DIR
HU2016_001,,,Lajos Kassai,DOC
HU2016_002,,,Árpád Sopsits,DIR
HU2016_002,,,Valentin Venczel,MIN
HU2016_002,,,Péter Barbinek,MIN
HU2016_002,,,Gergő Kaszás,MIN
HU2016_003,,,Attila Till,DIR
HU2016_003,,,Dusán Vitanovics,SUP
HU2016_004,,,Dániel Tiszeker,DIR
HU2016_004,,,Teréz Csombor,MIN
HU2016_005,,,András Kern,DIR
HU2016_005,,,András Kern,LEA
HU2016_005,,,Enikő Eszenyi,LEA
HU2016_005,,,Emma Elekes,SUP
HU2016_005,,,Ádám Rajhona,SUP
HU2016_005,,,János Papp,MIN
HU2016_005,,,Antal Cserna,MIN
HU2016_005,,,Tamás Puskás,MIN
HU2016_005,,,Kati Zsurzs,MIN
HU2016_005,,,Márta Egri,MIN
HU2016_006,,,Isti Madarász,DIR
HU2016_006,,,Géza D. Hegedűs,SUP
HU2016_006,,,Kati Andresz,SUP
HU2016_006,,,Zsuzsa Málnai,MIN
HU2016_006,,,Kálmán Somody,MIN
HU2016_007,,,Attila Gigor,DIR
HU2016_007,,,Zsolt Kovács,SUP
HU2016_007,,,Zsolt László,MIN
HU2016_007,,,Dorottya Udvaros,SUP
HU2016_007,,,Tamás Varga,MIN
HU2016_008,,,Szabolcs Mosonyi,DIR
HU2016_008,,,János Csernák,NAR
HU2016_009,,,Attila Szász,DIR
HU2016_009,,,János Kulka,SUP
HU2016_009,,,Katalin Takács,SUP
HU2016_009,,,Irén Bordán,MIN
HU2016_009,,,Attila Lőte,MIN
HU2016_009,,,Péter Haás Vander,MIN
HU2016_009,,,Márta Martin,MIN
HU2016_010,,,József Kovalik,DIR
HU2016_010,,,Oszkár Gáti,SUP
HU2016_010,,,Zolee Ganxsta,SUP
HU2016_010,,,Károly Gesztesi,SUP
HU2016_010,,,Anna Götz,MIN
HU2016_010,,,Gábor Salinger,MIN
HU2016_011,,,Zoltán Kamondi,DIR
HU2016_011,,,György Cserhalmi,SUP
HU2016_011,,,Géza D. Hegedűs,SUP
HU2016_011,,,Mari Törőcsik,SUP
HU2016_011,,,Adél Kováts,LEA
HU2016_011,,,Eszter Csákányi,SUP
HU2016_011,,,Gábor Koncz,MIN
HU2016_011,,,Ákos Kőszegi,MIN
HU2016_011,,,János Kulka,MIN
HU2016_011,,,Zoltán Mucsi,MIN
HU2016_011,,,Gábor Zoboki,MIN
HU2016_012,,,Csaba Bereczki,DIR
HU2016_012,,,Michael Alpert,DOC
HU2016_013,,,Gyula Nemes,DIR
HU2016_013,,,Udo Kier,SUP
HU2016_013,,,István Lénárt,MIN
HU2016_013,,,András Szirtes,MIN
HU2016_014,,,Ivan Buharov,DIR
HU2016_014,,,Igor Buharov,DIR
HU2016_014,,,László feLugossy,SUP
HU2016_014,,,Miklós Paizs,MIN
HU2016_014,,,Ibolya Péva,MIN
HU2016_015,,,Gábor Matúz,DIR
HU2016_015,,,Mari Törőcsik,SUP
HU2016_015,,,Anna Kubik,SUP
HU2016_015,,,Anna Ráckevei,SUP
HU2016_015,,,Tibor Gáspár,SUP
HU2016_015,,,Júlia Nyakó,MIN
HU2016_015,,,Tibor Szakács,MIN
HU2016_016,,,Krisztián Bárány,DIR
HU2016_016,,,János Csernák,NAR
HU2015_001,,,László Nemes,DIR
HU2015_001,,,Sándor Zsótér,SUP
HU2015_001,,,Jerzy Walczak,SUP
HU2015_002,,,Károly Ujj Mészáros,DIR
HU2015_002,,,Antal Cserna,SUP
HU2015_002,,,Piroska Molnár,SUP
HU2015_002,,,Gábor Reviczky,SUP
HU2015_002,,,Mariann Kocsis,MIN
HU2015_002,,,Zsuzsa Töreky,MIN
HU2015_002,,,Vali Dániel,MIN
HU2015_002,,,Mária Bókay,MIN
HU2015_002,,,István Gőz,MIN
HU2015_003,,,Attila Árpa,DIR
HU2015_003,,,Péter Andorai,MIN
HU2015_003,,,Lukács Bicskey,MIN
HU2015_003,,,János Bán,SUP
HU2015_003,,,Ágnes Bánfalvy,MIN
HU2015_003,,,Imre Csuja,MIN
HU2015_003,,,József Kiss,MIN
HU2015_003,,,Lajos Kovács,LEA
HU2015_003,,,János Kulka,SUP
HU2015_003,,,Zoltán Megyeri,MIN
HU2015_003,,,Feró Nagy,MIN
HU2015_004,,,Ibolya Fekete,DIR
HU2015_004,,,Tibor Gáspár,LEA
HU2015_004,,,Juli Básti,LEA
HU2015_004,,,Danuta Szaflarska,SUP
HU2015_004,,,Mari Csomós,MIN
HU2015_004,,,György Barkó,MIN
HU2015_004,,,Ferenc Lengyel,MIN
HU2015_004,,,Andrea Spolarics,MIN
HU2015_004,,,András Péterffy,MIN
HU2015_005,,,Béla Paczolay,DIR
HU2015_005,,,László Hadházi,LEA
HU2015_005,,,Enikő Eszenyi,SUP
HU2015_005,,,Vilmos Vajdai,SUP
HU2015_006,,,Róbert Pejó,DIR
HU2015_006,,,Erzsi Pásztor,SUP
HU2015_006,,,László Szacsvay,SUP
HU2015_006,,,József Szarvas,SUP
HU2015_007,,,Áron Mátyássy,DIR
HU2015_007,,,János Papp,MIN
HU2015_007,,,Csaba Czene,MIN
HU2015_008,,,Krisztina Goda,DIR
HU2015_008,,,Piroska Molnár,MIN
HU2015_008,,,Imre Csuja,MIN
HU2015_008,,,Péter Barbinek,MIN
HU2015_008,,,István Karsai,MIN
HU2015_009,,,Lili Horvát,DIR
HU2015_009,,,Andor Lukáts,MIN
HU2015_010,,,Ákos Barnóczky,DIR
HU2015_010,,,József Tálos,LEA
HU2015_011,,,András Dési,DIR
HU2015_011,,,Gábor Móray,DIR
HU2015_011,,,Péter Scherer,MIN
HU2015_011,,,Péter Ogi,MIN
HU2015_011,,,Vera Pap,MIN
HU2015_012,,,Bence Miklauzic,DIR
HU2015_012,,,Ferenc Lengyel,LEA
HU2015_012,,,Tibor Szervét,LEA
HU2015_012,,,Kálmán Somody,SUP
HU2015_012,,,Béla Gados,MIN
HU2015_013,,,Tibor Czeily,DIR
HU2015_013,,,Péter Linka,SUP
HU2015_014,,,Tamás Almási,DIR
HU2015_014,,,Ferenc Snétberger,DOC
HU2015_015,,,András Sólyom,DIR
HU2015_015,,,Iván Fischer,DOC
HU2015_016,,,Zoltán Miklósy,DIR
HU2015_016,,,Imre Csuja,VOI
HU2015_016,,,András Faragó,VOI
HU2015_016,,,Gábor Forgács,VOI
HU2015_016,,,Péter Forgács,VOI
HU2015_016,,,Imre Józsa,VOI
HU2015_016,,,Ákos Kőszegi,VOI
HU2015_016,,,Péter Linka,VOI
HU2015_017,,,Miklós Százados,DIR
HU2015_017,,,Iván Almár,SUP
HU2015_017,,,Zsolt Boldogkői,SUP
HU2015_018,,,Mária Takács,DIR
HU2015_018,,,Gábor Halmai,DOC
HU2015_018,,,László Láner,DOC
HU2015_018,,,Ádám Nádasdy,DOC
HU2015_018,,,Balázs Pálfi,DOC
HU2015_018,,,Gábor Takács Bencze,DOC
HU2015_018,,,Zoltán Tölgyesy,DOC
HU2015_019,,,Tamás Fodor,NAR
HU2015_019,,,József Sipos,DIR
HU2015_019,,,Bengt Jangfeldt,DOC
HU2015_019,,,Géza Komoróczy,DOC
HU2015_019,,,Nina Lagergren,DOC
HU2015_019,,,Frank Lowy,DOC
HU2015_019,,,Hans Magnusson,DOC
HU2015_019,,,István Pathó,NAR
HU2014_001,,,Attila Herczeg,DIR
HU2014_001,,,István Hirtling,MIN
HU2014_001,,,Éva Vándor,MIN
HU2014_001,,,Itala Békés,MIN
HU2014_001,,,László Konter,MIN
HU2014_002,,,Csaba Fazekas,DIR
HU2014_002,,,Eszter Csákányi,LEA
HU2014_002,,,Mari Törőcsik,SUP
HU2014_002,,,János Kulka,LEA
HU2014_002,,,Imre Csuja,SUP
HU2014_002,,,Tibor Gáspár,MIN
HU2014_002,,,Mari Nagy,MIN
HU2014_002,,,József Tóth,MIN
HU2014_002,,,Béla Spindler,MIN
HU2014_002,,,András Balogh,MIN
HU2014_003,,,Gábor Reisz,DIR
HU2014_003,,,Katalin Takács,SUP
HU2014_003,,,Zsolt Kovács,SUP
HU2014_004,,,Kornél Mundruczó,DIR
HU2014_004,,,Sándor Zsótér,SUP
HU2014_004,,,Lili Monori,SUP
HU2014_004,,,Erika Bodnár,MIN
HU2014_004,,,Szabolcs Thuróczy,SUP
HU2014_004,,,János Derzsi,MIN
HU2014_005,,,Antonin Krizsanics,DIR
HU2014_005,,,Géza M. Tóth,DIR
HU2014_005,,,Judit Pogány,VOI
HU2014_006,,,Virág Zomborácz,DIR
HU2014_006,,,Eszter Csákányi,SUP
HU2014_006,,,József Gyabronka,SUP
HU2014_006,,,László Gálffi,LEA
HU2014_006,,,Zsolt Kovács,MIN
HU2014_007,,,György Pálfi,DIR
HU2014_007,,,Piroska Molnár,SUP
HU2014_007,,,Miklós Benedek,SUP
HU2014_007,,,Tamás Jordán,SUP
HU2014_007,,,Géza D. Hegedűs,MIN
HU2014_008,,,Ferenc Török,DIR
HU2014_008,,,Ági Margitai,SUP
HU2014_008,,,János Bán,MIN
HU2014_009,,,Erik Novák,DIR
HU2014_009,,,Gábor Máté,SUP
HU2014_009,,,András B. Vágvölgyi,MIN
HU2014_010,,,Zsombor Dyga,DIR
HU2014_010,,,József Gyabronka,SUP
HU2014_011,,,Ádám Császi,DIR
HU2014_011,,,Enikő Börcsök,SUP
HU2014_011,,,Lajos Ottó Horváth,SUP
HU2014_012,,,Zoltán Füle,DIR
HU2014_012,,,Tamás Varga,SUP
HU2014_012,,,Tibor Felszeghy,MIN
HU2014_013,,,Szabolcs Hajdu,DIR
HU2014_013,,,Isaach de Bankolé,LEA
HU2014_013,,,Răzvan Vasilescu,SUP
HU2014_014,,,András Salamon,DIR
HU2014_014,,,Péter Gothár,DOC
HU2014_014,,,Tamás Jordán,DOC
HU2014_014,,,János Kulka,DOC
HU2014_014,,,József Szarvas,DOC
HU2014_014,,,Ádám Nádasdy,DOC
HU2014_015,,,Patrick Alexander,DIR
HU2014_015,,,Aseneth Suarez Ruiz,DIR
HU2014_016,,,Rajmund Pánovics,DIR
HU2014_016,,,Zoltán Jancsó,DOC
HU2023_001,,,Lajos Koltai,DIR
HU2023_001,,,László Gálffi,SUP
HU2023_001,,,Lajos Kovács,MIN
HU2023_001,,,Anna Györgyi,MIN
HU2023_001,,,Ferenc Lengyel,MIN
HU2023_001,,,Nelli Szűcs,MIN
HU2023_002,,,Tamás Zákonyi S.,DIR
HU2023_002,,,Ottó Ifj. Elek,DIR
HU2023_002,,,Alessandro Campagna,DOC
HU2023_002,,,József Dubecz,DOC
HU2023_002,,,Tamás Faragó,DOC
HU2023_002,,,István Hajdú B.,DOC
HU2023_002,,,Dénes Kemény,DOC
HU2023_002,,,Zoltán Kásás,DOC
HU2023_003,,,Gábor Reisz,DIR
HU2023_003,,,István Znamenák,SUP
HU2023_003,,,Krisztina Urbanovits,SUP
HU2023_003,,,Tamás Fodor,MIN
HU2023_003,,,Péter Tarján,MIN
HU2023_003,,,Zsuzsa Száger,MIN
HU2023_004,,,János Szikora,DIR
HU2023_004,,,Zsolt Trill,LEA
HU2023_004,,,Tamás Szalma,SUP
HU2023_004,,,Győző Szabó,SUP
HU2023_004,,,Zsolt László,SUP
HU2023_004,,,István Hirtling,SUP
HU2023_004,,,Gábor Reviczky,MIN
HU2023_004,,,Tamás Sághy,MIN
HU2023_004,,,János Derzsi,MIN
HU2023_004,,,Lajos Ottó Horváth,MIN
HU2023_004,,,Zoltán Mucsi,MIN
HU2023_004,,,Géza Tordy,MIN
HU2023_004,,,Zsolt Körtvélyessy,MIN
HU2023_004,,,Lajos Kovács,MIN
HU2023_004,,,Péter Forgács,MIN
HU2023_005,,,Géza M. Tóth,DIR
HU2023_005,,,Judit Pogány,VOI
HU2023_006,,,Áron Gauder,DIR
HU2023_006,,,Róbert Bolla,VOI
HU2023_006,,,Péter Bozsó,VOI
HU2023_006,,,Csaba Debreczeny,VOI
HU2023_006,,,András Faragó,VOI
HU2023_006,,,Áron Gauder,VOI
HU2023_006,,,János Papp,VOI
HU2023_006,,,Armand Kautzky,VOI
HU2023_007,,,Róbert Alföldi,SUP
HU2023_007,,,Tibor Kiss,MIN
HU2023_007,,,Márta Martin,MIN
HU2023_007,,,Dorottya Udvaros,SUP
HU2023_007,,,Rozália Szeleczki,DIR
HU2023_008,,,Gábor Rózsa,DIR
HU2023_008,,,Péter Kálloy Molnár,SUP
HU2023_008,,,Péter Szolnoki,MIN
HU2023_008,,,Krisztina Tóth,MIN
HU2023_009,,,Noémi Veronika Szakonyi,DIR
HU2023_009,,,Katalin Takács,SUP
HU2023_009,,,Anna Györgyi,SUP
HU2023_009,,,Lajos Ottó Horváth,MIN
HU2023_009,,,György Szatmári,MIN
HU2023_010,,,Tibor Bánóczki,DIR
HU2023_010,,,Sarolta Szabó,DIR
HU2023_010,,,Géza D. Hegedűs,SUP
HU2023_010,,,István Znamenák,MIN
HU2023_011,,,Barnabás Tóth,DIR
HU2023_011,,,Miklós Székely B.,MIN
HU2023_011,,,Pál Mácsai,SUP
HU2023_011,,,Géza Bereményi,MIN
HU2023_011,,,Bori Péterfy,SUP
HU2023_011,,,Ági Szirtes,MIN
HU2023_011,,,László Bolyki,MIN
HU2023_011,,,László Quitt,MIN
HU2023_012,,,Dóra Szűcs,DIR
HU2023_012,,,Katalin Takács,SUP
HU2023_012,,,Tamás Dunai,SUP
HU2023_012,,,Péter Kálloy Molnár,MIN
HU2023_012,,,András Balogh,MIN
HU2023_012,,,Imre Csók,MIN
HU2023_012,,,Mária Erdélyi,MIN
HU2023_013,,,Katalin Moldovai,DIR
HU2023_013,,,Ágnes Lőrincz,SUP
HU2023_013,,,Tekla Tordai,MIN
HU2023_013,,,Beáta Ildikó Fülöp,MIN
HU2023_013,,,Gabriella Bartalis,MIN
HU2023_014,,,Ádám Császi,DIR
HU2023_014,,,István Szilvási,SUP
HU2023_014,,,Wieland Speck,SUP
HU2023_015,,,Gábor Klacsán,DIR
HU2023_015,,,Szabolcs Bede-Fazekas,SUP
HU2023_015,,,Péter Forgács,SUP
HU2023_015,,,Attila Király,SUP
HU2023_015,,,Feró Nagy,SUP
HU2023_015,,,Barnabás Szabó Sipos,MIN
HU2023_015,,,Zsolt Trill,SUP
HU2023_015,,,Kati Zsurzs,MIN
HU2023_016,,,Dániel Hevér,DIR
HU2023_016,,,László Szacsvay,LEA
HU2023_016,,,Péter Barbinek,SUP
HU2023_016,,,Gábor Kiss,SUP
HU2023_016,,,Mária Erdélyi,SUP
HU2023_016,,,Mária Bókay,MIN
HU2023_016,,,Kati Andai,MIN
HU2023_016,,,László Ujréti,MIN
HU2023_016,,,Miklós Hajdu,MIN
HU2023_016,,,Zsuzsa Száger,MIN
