film_id,nat_title,film_genre,,,,,,,,,,,,,,,,,,,,,,,
ES2020_037,Pullman,,,,,,,,,,,,,,,,,,,,,,,,
ES2020_038,El último Arquero,DPE,,,,,,,,,,,,,,,,,,,,,,,
ES2020_038,El último Arquero,DPO,,,,,,,,,,,,,,,,,,,,,,,
ES2020_039,Rol & Rol,DPA,,,,,,,,,,,,,,,,,,,,,,,
ES2020_039,Rol & Rol,DPE,,,,,,,,,,,,,,,,,,,,,,,
ES2020_040,"Marcelino, el mejor payaso del mundo",DPE,,,,,,,,,,,,,,,,,,,,,,,
ES2020_040,"Marcelino, el mejor payaso del mundo",DPO,,,,,,,,,,,,,,,,,,,,,,,
ES2020_041,Arzak since 1897,DPA,,,,,,,,,,,,,,,,,,,,,,,
ES2020_042,2020,DOB,,,,,,,,,,,,,,,,,,,,,,,
ES2020_043,Dear Werner,DPE,,,,,,,,,,,,,,,,,,,,,,,
ES2020_043,Dear Werner,DPO,,,,,,,,,,,,,,,,,,,,,,,
ES2020_044,Estándar,COM,,,,,,,,,,,,,,,,,,,,,,,
ES2020_044,Estándar,CRI,,,,,,,,,,,,,,,,,,,,,,,
ES2020_044,Estándar,THR,,,,,,,,,,,,,,,,,,,,,,,
ES2020_044,Estándar,ROM,,,,,,,,,,,,,,,,,,,,,,,
ES2020_045,Billy,DPA,,,,,,,,,,,,,,,,,,,,,,,
ES2020_046,"El vino, el mundo y nosotros",,,,,,,,,,,,,,,,,,,,,,,,
ES2020_047,Lobster Soup,DOB,,,,,,,,,,,,,,,,,,,,,,,
ES2020_048,La mancha negra,THR,,,,,,,,,,,,,,,,,,,,,,,
ES2020_048,La mancha negra,HOR,,,,,,,,,,,,,,,,,,,,,,,
ES2020_049,Mi gran despedida,ROM,,,,,,,,,,,,,,,,,,,,,,,
ES2020_049,Mi gran despedida,COM,,,,,,,,,,,,,,,,,,,,,,,
ES2020_049,Mi gran despedida,DRA,,,,,,,,,,,,,,,,,,,,,,,
ES2020_050,El siglo de Galdós,DPA,,,,,,,,,,,,,,,,,,,,,,,
ES2020_050,El siglo de Galdós,DPE,,,,,,,,,,,,,,,,,,,,,,,
ES2020_050,El siglo de Galdós,BIO,,,,,,,,,,,,,,,,,,,,,,,
ES2020_051,Antonio Machado. Los días azules,DPA,,,,,,,,,,,,,,,,,,,,,,,
ES2020_051,Antonio Machado. Los días azules,DPO,,,,,,,,,,,,,,,,,,,,,,,
ES2020_051,Antonio Machado. Los días azules,BIO,,,,,,,,,,,,,,,,,,,,,,,
ES2020_052,A este lado del mundo,COM,,,,,,,,,,,,,,,,,,,,,,,
ES2020_052,A este lado del mundo,DRA,,,,,,,,,,,,,,,,,,,,,,,
ES2020_052,A este lado del mundo,THR,,,,,,,,,,,,,,,,,,,,,,,
ES2020_053,Urubú,HOR,,,,,,,,,,,,,,,,,,,,,,,
ES2020_053,Urubú,THR,,,,,,,,,,,,,,,,,,,,,,,
ES2020_054,Reboiras. Acción e corazón,DPA,,,,,,,,,,,,,,,,,,,,,,,
ES2020_054,Reboiras. Acción e corazón,DPE,,,,,,,,,,,,,,,,,,,,,,,
ES2020_054,Reboiras. Acción e corazón,BIO,,,,,,,,,,,,,,,,,,,,,,,
ES2020_055,Lúa vermella,HOR,,,,,,,,,,,,,,,,,,,,,,,
ES2020_055,Lúa vermella,,EXP,,,,,,,,,,,,,,,,,,,,,,
ES2020_056,Una ventana al mar,ROM,,,,,,,,,,,,,,,,,,,,,,,
ES2020_056,Una ventana al mar,DRA,,,,,,,,,,,,,,,,,,,,,,,
ES2020_057,Los Hijos de San Luis,DRA,,,,,,,,,,,,,,,,,,,,,,,
ES2020_057,Los Hijos de San Luis,ACT,,,,,,,,,,,,,,,,,,,,,,,
ES2020_057,Los Hijos de San Luis,ADV,,,,,,,,,,,,,,,,,,,,,,,
ES2020_057,Los Hijos de San Luis,ROM,,,,,,,,,,,,,,,,,,,,,,,
ES2020_057,Los Hijos de San Luis,HIS,,,,,,,,,,,,,,,,,,,,,,,
ES2020_058,La dona il·legal,DRA,,,,,,,,,,,,,,,,,,,,,,,
ES2020_058,La dona il·legal,THR,,,,,,,,,,,,,,,,,,,,,,,
ES2020_058,La dona il·legal,COU,,,,,,,,,,,,,,,,,,,,,,,
ES2020_059,Blanco en blanco,DRA,,,,,,,,,,,,,,,,,,,,,,,
ES2020_059,Blanco en blanco,HIS,,,,,,,,,,,,,,,,,,,,,,,
ES2020_059,Blanco en blanco,,WES,,,,,,,,,,,,,,,,,,,,,,
ES2020_059,Blanco en blanco,THR,,,,,,,,,,,,,,,,,,,,,,,
ES2020_060,Ons,THR,,,,,,,,,,,,,,,,,,,,,,,
ES2020_060,Ons,DRA,,,,,,,,,,,,,,,,,,,,,,,
GB2020_001,1917,WAR,,,,,,,,,,,,,,,,,,,,,,,
GB2020_001,1917,DRA,,,,,,,,,,,,,,,,,,,,,,,
GB2020_001,1917,COA,,,,,,,,,,,,,,,,,,,,,,,
GB2020_002,Emma,COA,,,,,,,,,,,,,,,,,,,,,,,
GB2020_002,Emma,COM,,,,,,,,,,,,,,,,,,,,,,,
GB2020_002,Emma,HIS,,,,,,,,,,,,,,,,,,,,,,,
GB2020_002,Emma,ROM,,,,,,,,,,,,,,,,,,,,,,,
GB2020_003,The Personal History of David Copperfield,ADV,,,,,,,,,,,,,,,,,,,,,,,
GB2020_003,The Personal History of David Copperfield,COA,,,,,,,,,,,,,,,,,,,,,,,
GB2020_003,The Personal History of David Copperfield,HIS,,,,,,,,,,,,,,,,,,,,,,,
GB2020_003,The Personal History of David Copperfield,ROM,,,,,,,,,,,,,,,,,,,,,,,
GB2020_003,The Personal History of David Copperfield,COM,,,,,,,,,,,,,,,,,,,,,,,
GB2020_004,Military Wives,COM,,,,,,,,,,,,,,,,,,,,,,,
GB2020_004,Military Wives,DRA,,,,,,,,,,,,,,,,,,,,,,,
GB2020_004,Military Wives,MUS,,,,,,,,,,,,,,,,,,,,,,,
GB2020_005,Greed,COM,,,,,,,,,,,,,,,,,,,,,,,
GB2020_005,Greed,CRI,,,,,,,,,,,,,,,,,,,,,,,
GB2020_006,The Secret Garden,ADV,,,,,,,,,,,,,,,,,,,,,,,
GB2020_006,The Secret Garden,CHI,,,,,,,,,,,,,,,,,,,,,,,
GB2020_006,The Secret Garden,COA,,,,,,,,,,,,,,,,,,,,,,,
GB2020_006,The Secret Garden,DRA,,,,,,,,,,,,,,,,,,,,,,,
GB2020_006,The Secret Garden,FAN,,,,,,,,,,,,,,,,,,,,,,,
GB2020_006,The Secret Garden,HIS,,,,,,,,,,,,,,,,,,,,,,,
GB2020_007,Misbehaviour,BIO,,,,,,,,,,,,,,,,,,,,,,,
GB2020_007,Misbehaviour,COM,,,,,,,,,,,,,,,,,,,,,,,
GB2020_007,Misbehaviour,HIS,,,,,,,,,,,,,,,,,,,,,,,
GB2020_008,Pixie,ACT,,,,,,,,,,,,,,,,,,,,,,,
GB2020_008,Pixie,CRI,,,,,,,,,,,,,,,,,,,,,,,
GB2020_008,Pixie,HEI,,,,,,,,,,,,,,,,,,,,,,,
GB2020_008,Pixie,ROA,,,,,,,,,,,,,,,,,,,,,,,
GB2020_008,Pixie,,,,,,,,,,,,,,,,,,,,,,,,
GB2020_009,Hope Gap,DRA,,,,,,,,,,,,,,,,,,,,,,,
GB2020_009,Hope Gap,COA,,,,,,,,,,,,,,,,,,,,,,,
GB2020_009,Hope Gap,HIS,,,,,,,,,,,,,,,,,,,,,,,
GB2020_010,Summerland,DRA,,,,,,,,,,,,,,,,,,,,,,,
GB2020_010,Summerland,COA,,,,,,,,,,,,,,,,,,,,,,,
GB2020_010,Summerland,HIS,,,,,,,,,,,,,,,,,,,,,,,
GB2020_011,23 walks,ROM,,,,,,,,,,,,,,,,,,,,,,,
GB2020_011,23 walks,COM,,,,,,,,,,,,,,,,,,,,,,,
GB2020_011,23 walks,DRA,,,,,,,,,,,,,,,,,,,,,,,
GB2020_012,Come Away,ADV,,,,,,,,,,,,,,,,,,,,,,,
GB2020_012,Come Away,CHI,,,,,,,,,,,,,,,,,,,,,,,
GB2020_012,Come Away,DRA,,,,,,,,,,,,,,,,,,,,,,,
GB2020_012,Come Away,FAN,,,,,,,,,,,,,,,,,,,,,,,
GB2020_013,Love Sarah,COM,,,,,,,,,,,,,,,,,,,,,,,
GB2020_013,Love Sarah,DRA,,,,,,,,,,,,,,,,,,,,,,,
GB2020_013,Love Sarah,ROM,,,,,,,,,,,,,,,,,,,,,,,
GB2020_014,Four Kids and It,ADV,,,,,,,,,,,,,,,,,,,,,,,
GB2020_014,Four Kids and It,CHI,,,,,,,,,,,,,,,,,,,,,,,
GB2020_014,Four Kids and It,COM,,,,,,,,,,,,,,,,,,,,,,,
GB2020_014,Four Kids and It,FAN,,,,,,,,,,,,,,,,,,,,,,,
GB2020_015,The Owners,HOR,,,,,,,,,,,,,,,,,,,,,,,
GB2020_016,Fatman,ACT,,,,,,,,,,,,,,,,,,,,,,,
GB2020_016,Fatman,CRI,,,,,,,,,,,,,,,,,,,,,,,
GB2020_016,Fatman,DRA,,,,,,,,,,,,,,,,,,,,,,,
GB2020_016,Fatman,,,,,,,,,,,,,,,,,,,,,,,,
GB2020_016,Fatman,FAN,,,,,,,,,,,,,,,,,,,,,,,
GB2020_016,Fatman,THR,,,,,,,,,,,,,,,,,,,,,,,
GB2020_017,Crock of Gold: A Few Rounds With Shane MacGowan,DPE,,,,,,,,,,,,,,,,,,,,,,,
GB2020_017,Crock of Gold: A Few Rounds With Shane MacGowan,DPA,,,,,,,,,,,,,,,,,,,,,,,
GB2020_018,Rebecca,ROM,,,,,,,,,,,,,,,,,,,,,,,
GB2020_018,Rebecca,THR,,,,,,,,,,,,,,,,,,,,,,,
GB2020_018,Rebecca,DRA,,,,,,,,,,,,,,,,,,,,,,,
GB2020_019,Being a Human Person,DPA,,,,,,,,,,,,,,,,,,,,,,,
GB2020_019,Being a Human Person,DPE,,,,,,,,,,,,,,,,,,,,,,,
GB2020_019,Being a Human Person,DEX,,,,,,,,,,,,,,,,,,,,,,,
GB2020_019,Being a Human Person,MET,,,,,,,,,,,,,,,,,,,,,,,
GB2020_020,Eternal Beauty,COM,,,,,,,,,,,,,,,,,,,,,,,
GB2020_020,Eternal Beauty,DRA,,,,,,,,,,,,,,,,,,,,,,,
GB2020_020,Eternal Beauty,ROM,,,,,,,,,,,,,,,,,,,,,,,
GB2020_021,American Dharma,DPA,,,,,,,,,,,,,,,,,,,,,,,
GB2020_022,Concrete Plans,THR,,,,,,,,,,,,,,,,,,,,,,,
GB2020_022,Concrete Plans,CRI,,,,,,,,,,,,,,,,,,,,,,,
GB2020_023,C.L.E.A.N.,HOR,,,,,,,,,,,,,,,,,,,,,,,
GB2020_023,C.L.E.A.N.,THR,,,,,,,,,,,,,,,,,,,,,,,
GB2020_024,Villain,ACT,,,,,,,,,,,,,,,,,,,,,,,
GB2020_024,Villain,CRI,,,,,,,,,,,,,,,,,,,,,,,
GB2020_025,Cordelia,HOR,,,,,,,,,,,,,,,,,,,,,,,
GB2020_025,Cordelia,THR,,,,,,,,,,,,,,,,,,,,,,,
GB2020_026,The Loss Adjuster,ROM,,,,,,,,,,,,,,,,,,,,,,,
GB2020_026,The Loss Adjuster,COM,,,,,,,,,,,,,,,,,,,,,,,
GB2020_027,Finding Jack Charlton,DPA,,,,,,,,,,,,,,,,,,,,,,,
GB2020_027,Finding Jack Charlton,BIO,,,,,,,,,,,,,,,,,,,,,,,
GB2020_027,Finding Jack Charlton,SPO,,,,,,,,,,,,,,,,,,,,,,,
GB2020_028,Perfect Strangers,ROM,,,,,,,,,,,,,,,,,,,,,,,
GB2020_028,Perfect Strangers,COM,,,,,,,,,,,,,,,,,,,,,,,
GB2020_029,Show Me The Picture: The Story of Jim Marshall,DEX,,,,,,,,,,,,,,,,,,,,,,,
GB2020_029,Show Me The Picture: The Story of Jim Marshall,DPA,,,,,,,,,,,,,,,,,,,,,,,
GB2020_030,Philophobia,COA,,,,,,,,,,,,,,,,,,,,,,,
GB2020_030,Philophobia,DRA,,,,,,,,,,,,,,,,,,,,,,,
GB2020_030,Philophobia,ROM,,,,,,,,,,,,,,,,,,,,,,,
GB2020_031,Everything - The Real Thing Story,MUS,,,,,,,,,,,,,,,,,,,,,,,
GB2020_031,Everything - The Real Thing Story,DEX,,,,,,,,,,,,,,,,,,,,,,,
GB2020_031,Everything - The Real Thing Story,DPA,,,,,,,,,,,,,,,,,,,,,,,
GB2020_032,The Man in the Hat,COM,,,,,,,,,,,,,,,,,,,,,,,
GB2020_032,The Man in the Hat,ROA,,,,,,,,,,,,,,,,,,,,,,,
GB2020_033,The Runaways,,,,,,,,,,,,,,,,,,,,,,,,
GB2020_034,Idiot Prayer,DPE,,,,,,,,,,,,,,,,,,,,,,,
GB2020_034,Idiot Prayer,MUS,,,,,,,,,,,,,,,,,,,,,,,
GB2020_035,Mogul Mowgli,MUS,,,,,,,,,,,,,,,,,,,,,,,
GB2020_035,Mogul Mowgli,DRA,,,,,,,,,,,,,,,,,,,,,,,
GB2020_036,Calm with Horses,CRI,,,,,,,,,,,,,,,,,,,,,,,
GB2020_036,Calm with Horses,DRA,,,,,,,,,,,,,,,,,,,,,,,
GB2020_036,Calm with Horses,THR,,,,,,,,,,,,,,,,,,,,,,,
GB2020_036,Calm with Horses,ACT,,,,,,,,,,,,,,,,,,,,,,,
GB2020_037,Final Account,DEX,,,,,,,,,,,,,,,,,,,,,,,
GB2020_037,Final Account,DOB,,,,,,,,,,,,,,,,,,,,,,,
GB2020_039,Nomad: In the Footsteps of Bruce Chatwin,DPA,,,,,,,,,,,,,,,,,,,,,,,
GB2020_039,Nomad: In the Footsteps of Bruce Chatwin,DPE,,,,,,,,,,,,,,,,,,,,,,,
GB2020_040,David Attenborough: A Life on Our Planet,DPA,,,,,,,,,,,,,,,,,,,,,,,
GB2020_040,David Attenborough: A Life on Our Planet,DEX,,,,,,,,,,,,,,,,,,,,,,,
GB2020_041,Patients of a Saint,HOR,,,,,,,,,,,,,,,,,,,,,,,
GB2020_041,Patients of a Saint,ACT,,,,,,,,,,,,,,,,,,,,,,,
FR2020_001,Les Vétos,COM,,,,,,,,,,,,,,,,,,,,,,,
FR2020_002,Play,COM,,,,,,,,,,,,,,,,,,,,,,,
FR2020_002,Play,COA,,,,,,,,,,,,,,,,,,,,,,,
FR2020_003,Sol,COM,,,,,,,,,,,,,,,,,,,,,,,
FR2020_004,Merveilles à Montfermeil,COM,,,,,,,,,,,,,,,,,,,,,,,
FR2020_005,L'Autre,DRA,,,,,,,,,,,,,,,,,,,,,,,
FR2020_006,Une belle équipe,COM,,,,,,,,,,,,,,,,,,,,,,,
FR2020_006,Une belle équipe,SPO,,,,,,,,,,,,,,,,,,,,,,,
FR2020_007,Selfie,COM,,,,,,,,,,,,,,,,,,,,,,,
FR2020_007,Selfie,ANT,,,,,,,,,,,,,,,,,,,,,,,
FR2020_008,Je ne rêve que de vous,ROM,,,,,,,,,,,,,,,,,,,,,,,
FR2020_008,Je ne rêve que de vous,BIO,,,,,,,,,,,,,,,,,,,,,,,
FR2020_008,Je ne rêve que de vous,DRA,,,,,,,,,,,,,,,,,,,,,,,
FR2020_009,Douze Mille,DRA,,,,,,,,,,,,,,,,,,,,,,,
FR2020_010,Je voudrais que quelqu'un m'attende quelque part,DRA,,,,,,,,,,,,,,,,,,,,,,,
FR2020_011,Qu'un sang impur...,DRA,,,,,,,,,,,,,,,,,,,,,,,
FR2020_011,Qu'un sang impur...,WAR,,,,,,,,,,,,,,,,,,,,,,,
FR2020_012,Pygmalionnes,DPA,,,,,,,,,,,,,,,,,,,,,,,
FR2020_013,L'Affaire Marvin,COM,,,,,,,,,,,,,,,,,,,,,,,
FR2020_013,L'Affaire Marvin,,,,,,,,,,,,,,,,,,,,,,,,
FR2020_014,Le Lion,COM,DYS,,,,,,,,,,,,,,,,,,,,,,
FR2020_014,Le Lion,SPY,,,,,,,,,,,,,,,,,,,,,,,
FR2020_015,Les Traducteurs,THR,,,,,,,,,,,,,,,,,,,,,,,
FR2020_016,L'Esprit de famille,COM,,,,,,,,,,,,,,,,,,,,,,,
FR2020_017,Cuban Network,SPY,,,,,,,,,,,,,,,,,,,,,,,
FR2020_017,Cuban Network,THR,,,,,,,,,,,,,,,,,,,,,,,
FR2020_017,Cuban Network,ACT,,,,,,,,,,,,,,,,,,,,,,,
FR2020_018,Revenir,DRA,,,,,,,,,,,,,,,,,,,,,,,
FR2020_019,Les Mélancolies de Sade,BIO,,,,,,,,,,,,,,,,,,,,,,,
FR2020_019,Les Mélancolies de Sade,DRA,,,,,,,,,,,,,,,,,,,,,,,
FR2020_020,Ducobu 3,COM,,,,,,,,,,,,,,,,,,,,,,,
FR2020_020,Ducobu 3,CHI,,,,,,,,,,,,,,,,,,,,,,,
FR2020_021,#jesuislà,ROM,,,,,,,,,,,,,,,,,,,,,,,
FR2020_021,#jesuislà,COM,,,,,,,,,,,,,,,,,,,,,,,
FR2020_022,Notre-Dame du Nil,DRA,,,,,,,,,,,,,,,,,,,,,,,
FR2020_023,Soumaya,DRA,,,,,,,,,,,,,,,,,,,,,,,
FR2020_024,J'ai retrouvé Christian B.,DEX,,,,,,,,,,,,,,,,,,,,,,,
FR2020_025,Le Prince oublié,FAN,,,,,,,,,,,,,,,,,,,,,,,
FR2020_025,Le Prince oublié,ADV,,,,,,,,,,,,,,,,,,,,,,,
FR2020_025,Le Prince oublié,CHI,,,,,,,,,,,,,,,,,,,,,,,
FR2020_025,Le Prince oublié,COM,,,,,,,,,,,,,,,,,,,,,,,
FR2020_026,Un divan à Tunis,COM,,,,,,,,,,,,,,,,,,,,,,,
FR2020_027,La Fille au bracelet,COU,,,,,,,,,,,,,,,,,,,,,,,
FR2020_028,Deux,DRA,,,,,,,,,,,,,,,,,,,,,,,
FR2020_028,Deux,ROM,,,,,,,,,,,,,,,,,,,,,,,
FR2020_029,10 jours sans maman,COM,,,,,,,,,,,,,,,,,,,,,,,
FR2020_030,Amare Amaro,DRA,,,,,,,,,,,,,,,,,,,,,,,
FR2020_031,Lucky,COM,,,,,,,,,,,,,,,,,,,,,,,
FR2020_031,Lucky,CRI,,,,,,,,,,,,,,,,,,,,,,,
FR2020_032,Mine de rien,COM,,,,,,,,,,,,,,,,,,,,,,,
FR2020_033,Mes jours de gloire,COM,,,,,,,,,,,,,,,,,,,,,,,
FR2020_034,L'État sauvage,,,,,,,,,,,,,,,,,,,,,,,,
FR2020_034,L'État sauvage,DRA,,,,,,,,,,,,,,,,,,,,,,,
FR2020_034,L'État sauvage,ROA,,,,,,,,,,,,,,,,,,,,,,,
FR2020_035,Chut... !,DOB,,,,,,,,,,,,,,,,,,,,,,,
FR2020_035,Chut... !,DPA,,,,,,,,,,,,,,,,,,,,,,,
FR2020_036,De Gaulle,BIO,,,,,,,,,,,,,,,,,,,,,,,
FR2020_036,De Gaulle,WAR,,,,,,,,,,,,,,,,,,,,,,,
FR2020_037,Papi Sitter,COM,,,,,,,,,,,,,,,,,,,,,,,
FR2020_038,Woman,DPA,,,,,,,,,,,,,,,,,,,,,,,
FR2020_039,La Bonne Épouse,COM,,,,,,,,,,,,,,,,,,,,,,,
FR2020_040,Une sirène à Paris,FAN,,,,,,,,,,,,,,,,,,,,,,,
FR2020_040,Une sirène à Paris,ROM,,,,,,,,,,,,,,,,,,,,,,,
FR2020_041,Les Visages de la victoire,DPA,,,,,,,,,,,,,,,,,,,,,,,
FR2020_042,Les Parfums,COM,,,,,,,,,,,,,,,,,,,,,,,
FR2020_043,Tout simplement noir,,,,,,,,,,,,,,,,,,,,,,,,
FR2020_043,Tout simplement noir,COM,,,,,,,,,,,,,,,,,,,,,,,
FR2020_044,Divorce Club,COM,,,,,,,,,,,,,,,,,,,,,,,
FR2020_045,Été 85,DRA,,,,,,,,,,,,,,,,,,,,,,,
FR2020_045,Été 85,ROM,,,,,,,,,,,,,,,,,,,,,,,
FR2020_046,L'Aventure des Marguerite,FAN,,,,,,,,,,,,,,,,,,,,,,,
FR2020_046,L'Aventure des Marguerite,CHI,,,,,,,,,,,,,,,,,,,,,,,
FR2020_046,L'Aventure des Marguerite,COM,,,,,,,,,,,,,,,,,,,,,,,
FR2020_047,Le Sel des larmes,DRA,,,,,,,,,,,,,,,,,,,,,,,
FR2020_048,La Nuit venue,NOI,,,,,,,,,,,,,,,,,,,,,,,
FR2020_049,"Les Grands Voisins, la cité rêvée",DOB,,,,,,,,,,,,,,,,,,,,,,,
FR2020_050,T'as pécho?,COA,,,,,,,,,,,,,,,,,,,,,,,
FR2020_050,T'as pécho?,COM,,,,,,,,,,,,,,,,,,,,,,,
FR2020_051,Terrible Jungle,COM,,,,,,,,,,,,,,,,,,,,,,,
FR2020_051,Terrible Jungle,ADV,,,,,,,,,,,,,,,,,,,,,,,
FR2020_052,L'Oiseau de paradis,DRA,,,,,,,,,,,,,,,,,,,,,,,
FR2020_052,L'Oiseau de paradis,FAN,,,,,,,,,,,,,,,,,,,,,,,
FR2020_053,Les Blagues de Toto,COM,,,,,,,,,,,,,,,,,,,,,,,
FR2020_053,Les Blagues de Toto,CHI,,,,,,,,,,,,,,,,,,,,,,,
FR2020_054,Just Kids,DRA,,,,,,,,,,,,,,,,,,,,,,,
FR2020_054,Just Kids,COA,,,,,,,,,,,,,,,,,,,,,,,
FR2020_055,Voir le jour,DRA,,,,,,,,,,,,,,,,,,,,,,,
FR2020_056,Belle-fille,COM,,,,,,,,,,,,,,,,,,,,,,,
FR2020_057,Mignonnes,COA,,,,,,,,,,,,,,,,,,,,,,,
FR2020_058,Effacer l'historique,COM,,,,,,,,,,,,,,,,,,,,,,,
FR2020_059,Une barque sur l'océan,DRA,,,,,,,,,,,,,,,,,,,,,,,
FR2020_060,Poissonsexe,COM,,,,,,,,,,,,,,,,,,,,,,,
FR2020_060,Poissonsexe,ROM,,,,,,,,,,,,,,,,,,,,,,,
FR2020_061,La Daronne,COM,,,,,,,,,,,,,,,,,,,,,,,
FR2020_061,La Daronne,CRI,,,,,,,,,,,,,,,,,,,,,,,
FR2020_062,Le Bonheur des uns...,COM,,,,,,,,,,,,,,,,,,,,,,,
FR2020_063,Un soupçon d'amour,DRA,,,,,,,,,,,,,,,,,,,,,,,
FR2020_064,Cyril contre Goliath,DPE,,,,,,,,,,,,,,,,,,,,,,,
FR2020_064,Cyril contre Goliath,DPA,,,,,,,,,,,,,,,,,,,,,,,
FR2020_065,Le Fantôme de Laurent Terzieff,DPA,,,,,,,,,,,,,,,,,,,,,,,
FR2020_066,Antoinette dans les Cévennes,COM,,,,,,,,,,,,,,,,,,,,,,,
FR2020_066,Antoinette dans les Cévennes,ROM,,,,,,,,,,,,,,,,,,,,,,,
FR2020_067,"Les Choses qu'on dit, les choses qu'on fait",ROM,,,,,,,,,,,,,,,,,,,,,,,
FR2020_067,"Les Choses qu'on dit, les choses qu'on fait",DRA,,,,,,,,,,,,,,,,,,,,,,,
FR2020_068,J'irai mourir dans les Carpates,COM,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
FR2020_069,Africa Mia,DPA,,,,,,,,,,,,,,,,,,,,,,,
FR2020_070,Trio,DOB,,,,,,,,,,,,,,,,,,,,,,,
FR2020_071,"Là, où le temps s'est arrêté",DOB,,,,,,,,,,,,,,,,,,,,,,,
FR2020_072,Les Apparences,THR,,,,,,,,,,,,,,,,,,,,,,,
FR2020_073,Boutchou,COM,,,,,,,,,,,,,,,,,,,,,,,
FR2020_074,Éléonore,COM,,,,,,,,,,,,,,,,,,,,,,,
FR2020_075,Mon cousin,COM,,,,,,,,,,,,,,,,,,,,,,,
FR2020_076,Josep,BIO,,,,,,,,,,,,,,,,,,,,,,,
FR2020_076,Josep,DRA,,,,,,,,,,,,,,,,,,,,,,,
FR2020_077,Un pays qui se tient sage,DPA,,,,,,,,,,,,,,,,,,,,,,,
FR2020_078,À coeur battant,ROM,,,,,,,,,,,,,,,,,,,,,,,
FR2020_078,À coeur battant,DRA,,,,,,,,,,,,,,,,,,,,,,,
FR2020_079,Les héros ne meurent jamais,DRA,,,,,,,,,,,,,,,,,,,,,,,
FR2020_080,Ma chère famille,DPA,,,,,,,,,,,,,,,,,,,,,,,
FR2020_080,Ma chère famille,DOB,,,,,,,,,,,,,,,,,,,,,,,
FR2020_081,L'Enfant rêvé,DRA,,,,,,,,,,,,,,,,,,,,,,,
FR2020_081,L'Enfant rêvé,ROM,,,,,,,,,,,,,,,,,,,,,,,
FR2020_082,La Puissance de l'arbre,DPA,,,,,,,,,,,,,,,,,,,,,,,
FR2020_083,30 jours max,COM,,,,,,,,,,,,,,,,,,,,,,,
FR2020_084,Les Équilibristes,DPE,,,,,,,,,,,,,,,,,,,,,,,
FR2020_084,Les Équilibristes,DOB,,,,,,,,,,,,,,,,,,,,,,,
FR2020_085,Princesse Europe,DPA,,,,,,,,,,,,,,,,,,,,,,,
FR2020_085,Princesse Europe,DOB,,,,,,,,,,,,,,,,,,,,,,,
FR2020_086,Adieu les cons,DRA,,,,,,,,,,,,,,,,,,,,,,,
FR2020_086,Adieu les cons,COM,,,,,,,,,,,,,,,,,,,,,,,
FR2020_087,Poly,ADV,,,,,,,,,,,,,,,,,,,,,,,
FR2020_087,Poly,CHI,,,,,,,,,,,,,,,,,,,,,,,
FR2020_088,Petit Vampire,FAN,,,,,,,,,,,,,,,,,,,,,,,
FR2020_088,Petit Vampire,CHI,,,,,,,,,,,,,,,,,,,,,,,
FR2020_089,Miss,COM,,,,,,,,,,,,,,,,,,,,,,,
FR2020_090,Le Feu sacré,DOB,,,,,,,,,,,,,,,,,,,,,,,
FR2020_090,Le Feu sacré,DPA,,,,,,,,,,,,,,,,,,,,,,,
FR2020_091,Pas en mon nom!,DPA,,,,,,,,,,,,,,,,,,,,,,,
FR2020_092,ADN,DRA,,,,,,,,,,,,,,,,,,,,,,,
FR2020_093,Sous les étoiles de Paris,DRA,,,,,,,,,,,,,,,,,,,,,,,
FR2020_094,Garçon chiffon,COM,,,,,,,,,,,,,,,,,,,,,,,
FR2020_095,Contre vents et marées,DPA,,,,,,,,,,,,,,,,,,,,,,,
FR2020_096,Forte,COM,,,,,,,,,,,,,,,,,,,,,,,
FR2020_097,Humilitas,DPA,,,,,,,,,,,,,,,,,,,,,,,
FR2020_097,Humilitas,DOB,,,,,,,,,,,,,,,,,,,,,,,
FR2020_098,Les Rivières,DPE,,,,,,,,,,,,,,,,,,,,,,,
FR2020_99,La Vertu des impondérables,COM,,,,,,,,,,,,,,,,,,,,,,,
FR2020_100,Un pas vers vous dans l'Allier,DPE,,,,,,,,,,,,,,,,,,,,,,,
FR2020_101,Changer le monde,DOB,,,,,,,,,,,,,,,,,,,,,,,
FR2020_101,Changer le monde,DPA,,,,,,,,,,,,,,,,,,,,,,,
FR2020_102,Ni les femmes ni la terre!,DPA,,,,,,,,,,,,,,,,,,,,,,,
FR2020_102,Ni les femmes ni la terre!,DOB,,,,,,,,,,,,,,,,,,,,,,,
FR2020_103,Les Belles Dames,DPA,,,,,,,,,,,,,,,,,,,,,,,
FR2020_103,Les Belles Dames,DOB,,,,,,,,,,,,,,,,,,,,,,,
FR2020_104,Homo Botanicus,DOB,,,,,,,,,,,,,,,,,,,,,,,
IT2022_001,Il grande giorno,COM,,,,,,,,,,,,,,,,,,,,,,,
IT2022_002,La stranezza,COM,,,,,,,,,,,,,,,,,,,,,,,
IT2022_002,La stranezza,DRA,,,,,,,,,,,,,,,,,,,,,,,
IT2022_002,La stranezza,BIO,,,,,,,,,,,,,,,,,,,,,,,
IT2022_002,La stranezza,HIS,,,,,,,,,,,,,,,,,,,,,,,
IT2022_003,L'immensità,COA,,,,,,,,,,,,,,,,,,,,,,,
