person_id,person_name,person_nat,,,,,,,,,,,,,,,,,,,,,,,
TBD,Vasile Muraru,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Valentin Popescu,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Ruxandra Ghițescu,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Constantin Drăgănescu,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Adrian Titieni,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Camelia Popa,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Florin Busuioc,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Vlad Păunescu,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Ioana Crăciunescu,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Valentin Teodosiu,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Constantin Codrescu,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Andrei Zinca,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Șerban Georgevici,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Radu Bânzaru ,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Magda Catone,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Dorina Lazăr,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Valeriu Andriuță,MD,,,,,,,,,,,,,,,,,,,,,,,
TBD,Radu Botar,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Constantin Florescu,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Adrian Păduraru,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Daniel Sandu,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Ciprian Mega,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Costel Cașcaval ,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Dorel Vișan,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Lucian Ifrim,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Carmen Tănase,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Nicolae Urs,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Ovidiu Cuncea,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Sorin Tofan,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Cătălin Bugean,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Paul Chiribuță,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Coca Bloos,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Amalia Ciolan,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Dana Dembinski Medeleanu,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Andrei Huțuleac,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Oana Ștefănescu,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Marian Râlea,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Octav Chelaru,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Maia Morgenstern,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Marius Bodochi,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Victor Canache,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Mihai Sofronea,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Doru Ana,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Dorian Boguţă,MD,,,,,,,,,,,,,,,,,,,,,,,
TBD,Bogdan Dreyer,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Victoria Cociaș,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Ligia Ciornei,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Teodor Corban,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Irina Margareta Nistor,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Vlad Ivanov,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Ion Arcudeanu,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Alina Grigore,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Ovidiu Georgescu,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Ovidiu Ghiniță,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Cristina Deleanu,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,András Demeter,HU,,,,,,,,,,,,,,,,,,,,,,,
TBD,András Demeter,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Eugen Cristea,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Mircea Rusu,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Gheorghe Visu,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Marius Th. Barna,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Răzvan Vasilescu,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Cecilia Bârbora,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Ion Haiduc,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Mihai Mălaimare,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Anca Sigartau,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Ioan Brancu,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Ovidiu Ioanițoaia,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Ștefan Pătrașcu,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Sergiu Prodan,MD,,,,,,,,,,,,,,,,,,,,,,,
TBD,Barbu Silviu Tripăduș,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Nap Toader,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Irina Murgeanu Grigore,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Constantin Cotimanis,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Diana Dumbravă,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Ozana Oancea,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Monica Stan,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,George Chiper,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Alexander Bălănescu,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Anca Damian,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Róbert Lakatos,HU,,,,,,,,,,,,,,,,,,,,,,,
TBD,Róbert Lakatos,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Valentin Hotea,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Constantin Cojocaru,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Ada Solomon,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Mihai Constantinescu,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Emanuel Pârvu,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Emilia Popescu,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Mihai Călin,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Alexandru Belc,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Mihai Dinvale,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Mihaela Mihai,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Dan Grigoraş,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Elena Ivanca,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Elena Moldovan,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Dan Chiorean,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Aurel Tămaș,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Cristian Ilișuan,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Gheorghe Ifrim,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Anca Sigartău,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Alexandru Bindea,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Vali Rupiță,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Doina Ghiţescu,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Adrian Ciobanu,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Alexandru Lustig,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Daniel Busuioc,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Vitalie Bichir,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Paul Negoescu,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Oxana Moravec,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Dan Nuțu,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Simona Popescu,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Ștefan Constantinescu,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Gheorghe Boanca,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Gheorghe Ciobanu,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Lucica Ciobanu,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Radu Fetke,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Copel Moscu,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,József Bíró,HU,,,,,,,,,,,,,,,,,,,,,,,
TBD,József Bíró,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Cerasela Iosifescu,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Andrei Finți,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Miklós Bács,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Cristian Mungiu,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,John Florescu,US,,,,,,,,,,,,,,,,,,,,,,,
TBD,John Florescu,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Marcel Iureș,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Zsolt Bogdán,HU,,,,,,,,,,,,,,,,,,,,,,,
TBD,Zsolt Bogdán,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Manuela Hărăbor,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Simona Bondoc,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Patakfalvi Ferenc,HU,,,,,,,,,,,,,,,,,,,,,,,
TBD,Patakfalvi Ferenc,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Sergiu Finiti,UA,,,,,,,,,,,,,,,,,,,,,,,
TBD,Sergiu Finiti,MD,,,,,,,,,,,,,,,,,,,,,,,
TBD,Levente Nemes,HU,,,,,,,,,,,,,,,,,,,,,,,
TBD,Levente Nemes,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Iosif Demian,HU,,,,,,,,,,,,,,,,,,,,,,,
TBD,Iosif Demian,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Nae Alexandru,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,George Lungoci,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Robert Eugen Popa,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Nuami Dinescu,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Matei Dima,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Cosmin Micutzu Nedelcu,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Alex Coteț,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,George Blondă,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Dragoș Hanciu,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Cornel Răileanu,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Rodrig Andrisan,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Cosmin P. Zaharia,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Gabriel Achim,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Nelu Tîrnovan,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Iulian Manuel Ghervas,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Adina Popescu,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Jörg Graser,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Sigi Zimmerschied ,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Luise Kinseher ,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Johannes Herrschmann,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Max Schmidt ,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Gerhard Wittmann,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Christian Lerch,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Marc Dietschreit ,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Nadine Heinze,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Günther Maria Halmer,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Anna Stieblich,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Yanina Lisovskaya,RU,,,,,,,,,,,,,,,,,,,,,,,
TBD,Hede Beck ,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Fritz Roth,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Franka Potente,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Kathy Bates,US,,,,,,,,,,,,,,,,,,,,,,,
TBD,Maria Speth ,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Dieter Bachmann ,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Nana Neul ,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Josef Bierbichler,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Janna Ji Wonders,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Janna Ji Wonders,US,,,,,,,,,,,,,,,,,,,,,,,
TBD,Anna Werner ,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Martina Sakova,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Martina Sakova,SK,,,,,,,,,,,,,,,,,,,,,,,
TBD,Pavel Nový,CZ,,,,,,,,,,,,,,,,,,,,,,,
TBD,Jana Olhová,CZ,,,,,,,,,,,,,,,,,,,,,,,
TBD,Lena Stahl,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Anke Engelke ,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Anke Engelke ,CA,,,,,,,,,,,,,,,,,,,,,,,
TBD,Christian Kaiser,CH,,,,,,,,,,,,,,,,,,,,,,,
TBD,Peter Meister ,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Bernhard Schütz,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Victoria Trauttmansdorff,AT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Wolfgang Packhäuser,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Katrin Schlösser,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Lukas Lessing,AT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Barbara Ott,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Mark Zak ,UA,,,,,,,,,,,,,,,,,,,,,,,
TBD,Elisa Mishto,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Martin Wuttke,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Hildegard Schroedter,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Leslie Malton,US,,,,,,,,,,,,,,,,,,,,,,,
TBD,Joe Penna ,BR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Dan Berry,US,,,,,,,,,,,,,,,,,,,,,,,
TBD,Sven Unterwaldt Jr.,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Otto Waalkes,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Thomas Kautenburger,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Katja Riemann,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Martina Eitner-Acheampong,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Carl Heinz Choynski ,US,,,,,,,,,,,,,,,,,,,,,,,
TBD,Maria Schrader ,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Wolfgang Hübsch,AT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Falilou Seck,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Jürgen Tarrach,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Mignon Remé ,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Peter Popp,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Veronika Ferres,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Hannes Jaenicke,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Daphne Charizani,GR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Maryam Boobani,IR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Daniel Brühl,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Daniel Brühl,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Peter Kurth,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Rike Eckermann,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Gode Benedix,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Claire Rogan ,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Antonia Traulsen ,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Arne Körner,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Dietrich Kuhlbrodt,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Asad Schwarz,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Harry Baer,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Henrika Kull ,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Mario Mentrup,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Toby Genkel ,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Jens Møller,,,,,,,,,,,,,,,,,,,,,,,,
TBD,Geraldine Blecker,UK,,,,,,,,,,,,,,,,,,,,,,,
TBD,Tom Zahner,US,,,,,,,,,,,,,,,,,,,,,,,
TBD,Tom Zahner,CH,,,,,,,,,,,,,,,,,,,,,,,
TBD,Marco Gadge,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Mohammad-Ali Behboudi ,IR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Uwe Dag Berlin,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Steffen Scheumann ,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Michael Trischan,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Lea Schmidbauer,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Cornelia Froboess ,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Tilo Prückner,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Dominik Graf,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Michael Wittenborn,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Petra Kalkutschke,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Anne Bennent,CH,,,,,,,,,,,,,,,,,,,,,,,
TBD,Eva Medusa Gühne,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Michael Hanemann,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Thomas Dehler,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Ed Herzog ,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Enzi Fuchs ,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Eisi Gulp,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Gerhard Wittmann,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Maria Hofstätter ,AT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Sigi Zimmerschied ,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Thomas Kügel ,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Wolfram Hannemann,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Gerhard Göbelt,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Klaus Friedrich,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Jeremy J.P. Fekete,CH,,,,,,,,,,,,,,,,,,,,,,,
TBD,Jeremy J.P. Fekete,HU,,,,,,,,,,,,,,,,,,,,,,,
TBD,Liberace,US,,,,,,,,,,,,,,,,,,,,,,,
TBD,Sabine Herpich,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Franziska Stünkel,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Peter Benedict,CH,,,,,,,,,,,,,,,,,,,,,,,
TBD,Victoria Trauttmansdorff ,AT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Kai Wiesinger,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Peter Lohmeyer,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Christian Redl,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Hedi Kriegeskotte,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Neithardt Riedel,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Johannes Maria Schmit,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Jalda Rebling,NL,,,,,,,,,,,,,,,,,,,,,,,
TBD,Hans Unstern,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Christoph Eder ,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Anne Zohra Berrached,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Hans Jürgen Alf,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Özay Fecht ,TR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Meral Perin,TR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Piotr J. Lewandowski,PL,,,,,,,,,,,,,,,,,,,,,,,
TBD,Barbara Philipp,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Sven O. Hill ,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Rocko Schamoni,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Marc Fehse,,,,,,,,,,,,,,,,,,,,,,,,
TBD,Yan Birch,SE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Tony Todd,US,,,,,,,,,,,,,,,,,,,,,,,
TBD,Oliver Kalkofe ,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Detlef Bothe,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Ralf Richter,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Cary-Hiroyuki Tagawa,JP,,,,,,,,,,,,,,,,,,,,,,,
TBD,Amanda Bearse ,US,,,,,,,,,,,,,,,,,,,,,,,
TBD,Lynn Lowry ,US,,,,,,,,,,,,,,,,,,,,,,,
TBD,Lar Park Lincoln,US,,,,,,,,,,,,,,,,,,,,,,,
TBD,Robert LaSardo,US,,,,,,,,,,,,,,,,,,,,,,,
TBD,Tim Fehlbaum,CH,,,,,,,,,,,,,,,,,,,,,,,
TBD,Iain Glen,UK,,,,,,,,,,,,,,,,,,,,,,,
TBD,Sebastian Roche ,UK,,,,,,,,,,,,,,,,,,,,,,,
TBD,Sebastian Roche ,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Detlev Buck,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Maria Furtwängler,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Joachim Król ,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Désirée Nosbusch,LU,,,,,,,,,,,,,,,,,,,,,,,
TBD,Dominique Horwitz ,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Michael Maertens,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Anian Zollner,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Andrea Zogg,CH,,,,,,,,,,,,,,,,,,,,,,,
TBD,Carmen Elena Belaschk,,,,,,,,,,,,,,,,,,,,,,,,
TBD,Mary Bauermeister,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Éric Cazes ,,,,,,,,,,,,,,,,,,,,,,,,
TBD,David Schaal,US,,,,,,,,,,,,,,,,,,,,,,,
TBD,Tim Bentick,AU,,,,,,,,,,,,,,,,,,,,,,,
TBD,Roland Stone,UK,,,,,,,,,,,,,,,,,,,,,,,
TBD,Tim McMullan,UK,,,,,,,,,,,,,,,,,,,,,,,
TBD,Lothar Herzog ,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Vitaliy Kotovitskiy,,,,,,,,,,,,,,,,,,,,,,,,
TBD,Aleksey Kravchenko,RU,,,,,,,,,,,,,,,,,,,,,,,
TBD,Tatyana Markhel,BY,,,,,,,,,,,,,,,,,,,,,,,
TBD,Oleg Tkachyov,BY,,,,,,,,,,,,,,,,,,,,,,,
TBD,Igor Denisov ,BY,,,,,,,,,,,,,,,,,,,,,,,
TBD,Gennadiy Fomin ,,,,,,,,,,,,,,,,,,,,,,,,
TBD,Angelika Mette,RU,,,,,,,,,,,,,,,,,,,,,,,
TBD,Marcus H. Rosenmüller ,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Gisela Schneeberger,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Rocko Schamoni,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Roland Düringers,AT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Waltraut Borchmann,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Johannes Naber,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Thorsten Merten ,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Michael Wittenborn,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,George W. Bush,US,,,,,,,,,,,,,,,,,,,,,,,
TBD,Marcus Calvin,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Mike Davies,UK,,,,,,,,,,,,,,,,,,,,,,,
TBD,Joschka Fischer ,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Colin Powell,US,,,,,,,,,,,,,,,,,,,,,,,
TBD,Donald Rumsfeld,US,,,,,,,,,,,,,,,,,,,,,,,
TBD,Gerhard Schröder,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Damir Lukacevic,CR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Marco Albrecht,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Sarah Blaßkiewitz,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Horst Kotterba,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Christian Schwochow,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Anne-Marie Ponsot,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Malte Wirtz,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Hans Bayer,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Philipp Stölzl ,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Anton Rattinger,AT,,,,,,,,,,,,,,,,,,,,,,,
TBD,David Wnendt,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Jessica Hecht,US,,,,,,,,,,,,,,,,,,,,,,,
TBD,Justus Von Dohnanyi ,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Olek Krupa,PL,,,,,,,,,,,,,,,,,,,,,,,
TBD,Seth Barrish ,,,,,,,,,,,,,,,,,,,,,,,,
TBD,Nicolai Tegeler,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Günter Barton ,DE,,,,,,,,,,,,,,,,,,,,,,,
