person_id,person_name,birth_year,death_year,gender,,,,,,,,,,,,,,,,,,,,,
TBD,José Coronado,1957, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Emilio Gutiérrez Caba,1941, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Famke Janssen,1964,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Icíar Bollaín,1967,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Blanca Portillo,1963,,F,,,,,,,,,,,,,,,,,,,,,
TBD,María Jesús Hoyos,1946,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Arantxa Echevarría,1968,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Belén Rueda,1965,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Gonzalo de Castro,1963,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Ana Murugarren,1965,,F,,,,,,,,,,,,,,,,,,,,,
TBD,José Mota,1965,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Pepe Viyuela,1963,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Antonio Resines,1954,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Ramón Barea,1949,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Marcel Barrena,1981,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Eduard Fernández,1964,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Sergi López,1965,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Clara Roquet,1988,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Vicky Peña,1954,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Petra Martínez,1944,,F,,,,,,,,,,,,,,,,,,,,,
TBD,David Martín de los Santos,,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Paco Plaza,1973,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Vera Valdez,1936,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Laura del Sol,1961,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Secun de la Rosa,1969,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Carmen Machi,1963,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Juan Diego,1942,2022,M,,,,,,,,,,,,,,,,,,,,,
TBD,Susi Sánchez,1955,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Pere Ponce,1964,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Óscar Aibar,1967,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Joaquín Climent,1958,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Guillermo Montesinos,1948,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Amparo Muñoz,1954,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Pep Sarrà,,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Juan Cavestany,1967,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Pepón Nieto,1967,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Lola Cordón,,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Helena de Llanos,1983,,F,,,,,,,,,,,,,,,,,,,,,
TBD,José Sacristán,1937,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Verónica Forqué,1955,2022,F,,,,,,,,,,,,,,,,,,,,,
TBD,Óscar Ladoire,1954,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Tina Sáinz,1945,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Pedro Miguel Martínez,1949,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Iñaki Alforja,1967,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Iban Toledo,1978,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Ainhoa Rodríguez,1982,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Karra Elejalde,1960,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Fernando Colomo,1946,,M,,,,,,,,,,,,,,,,,,,,,
TBD,José María Zavala,1962,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Iñaki Sánchez,1977,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Juan Gea,1953,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Miguel Ángel Muñoz,1983,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Luisa Cantero,1924,2022,F,,,,,,,,,,,,,,,,,,,,,
TBD,Claudia Pinto,1977,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Carme Elías,1951,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Héctor Alterio,1929,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Lara Izagirre,1985,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Cary Joji Fukunaga,1977,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Ralph Fiennes,1962,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Christoph Waltz,1956,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Christoph Waltz,1956,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Jeffrey Wright,1965,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Matthew Vaughn,1971,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Charles Dance,1946,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Djimon Hounsou,1964,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Djimon Hounsou,1964,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Ron Cook,1948,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Edgar Wright,1974,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Diana Rigg,1938,2020,F,,,,,,,,,,,,,,,,,,,,,
TBD,Terence Stamp,1938,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Florian Zeller,1979,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Anthony Hopkins,1937,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Gil Kenan,1976,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Gil Kenan,1976,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Gil Kenan,1976,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Maggie Smith,1934,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Jim Broadbent,1949,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Harry Macqueen,,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Colin Firth,1960,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Stanley Tucci,1960,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Pippa Haywood,1961,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Sarah Woodward,1963,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Aml Ameen,1985,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Stephen Dillane,1957,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Marianne Jean-Baptiste,1967,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Claire Skinner,1965,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Tim Ahern,1959,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Eva Husson,1977,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Glenda Jackson,1936,2023,F,,,,,,,,,,,,,,,,,,,,,
TBD,Simon Shepherd,1956,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Craig Crosbie,,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Gillies MacKinnon,1948,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Timothy Spall,1957,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Phyllis Logan,1956,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Anne Kidd,,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Jules Williamson,,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Judi Dench,1934,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Franco Nero,1941,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Jenny Seagrove,1957,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Peter Bowles,1936,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Kelly Preston,1962,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Martin Shaw,1945,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Ben Miller,1966,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Kevin MacDonald,1967,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Jodie Foster,1962,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Matthew Marsh,1954,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Corey Johnson,1961,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Nick Nevern,1980,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Vinnie Jones,1965,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Craig Fairbrass,1964,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Michelle Collins,1962,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Keith Allen,1953,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Billy Murray,1941,,M,,,,,,,,,,,,,,,,,,,,,
TBD,P. H. Moriarty,1939,,M,,,,,,,,,,,,,,,,,,,,,
TBD,John Hay,1959,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Hugh Bonneville,1963,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Geoffrey Palmer,1927,2020,M,,,,,,,,,,,,,,,,,,,,,
TBD,Conleth Hill,1964,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Jason Ferguson,,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Alex Ferguson,1941,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Eric Cantona,1966,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Gordon Strachan,1957,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Aleem Khan,1985,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Joanna Scanlan,1961,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Nathalie Richard,1963,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Nasser Memarzia,1952,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Sudha Bhuchar,1961,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Andy Goddard,1968,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Eddie Izzard,1962,,,,,,,,,,,,,,,,,,,,,,,
TBD,Simon Stone,1984,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Danny Webb,1958,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Christopher Godwin,1943,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Ken Stott,1954,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Óscar Bernàcer,,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Ascensión Orive,,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Marta Hermida,,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Lana Love,,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Nacho Cano,1963,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Hans Zimmer,1957,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Armando Manzanero,1935,2020,M,,,,,,,,,,,,,,,,,,,,,
TBD,Héctor Carré,1960,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Patch Adams,1945,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Leo Bassi,1952,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Lucía Tello Díaz,,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Michael Haneke,1942,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Agnès Varda,1928,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Agnès Varda,1928,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Isabel Coixet,1960,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Deepa Mehta,1950,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Deepa Mehta,1950,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Gonzalo Suárez,1934,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Jaume Domènech,,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Marc Muñoz,,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Alfredo Carrasco Alonso,,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Tony Antonio,,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Carlos Manuel Díaz ,,,M,,,,,,,,,,,,,,,,,,,,,
TBD,José Carabias ,1947,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Jorge Acebo Canedo,,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Mario Gas,1947,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Ivan Ruiz Flores,,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Imanol Arias,1956,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Carmen Esteban,,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Ana Wagener,1962,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Luís Gibert,,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Emilio Ruiz Barrachina,1963,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Enrique Simón,1959,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Miguelo García,,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Patxi Uriz,1964,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Irene Gutiérrez Torres,,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Juan Bautista López,,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Alberto Santana,,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Miguel Soto,,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Gonzalo García Pelayo,1947,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Pedro G. Romero,1964,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Inés Bacán,1952,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Silvia Rey Canudo,,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Albert Albacete,,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Heinz Stücke,1942,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Jon Viar,1985,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Iñaki Viar,,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Ander Landaburu,1944,2022,M,,,,,,,,,,,,,,,,,,,,,
TBD,Teo Uriarte,1945,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Jon Juaristi,1951,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Fernando Vera,1975,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Celia Eseverri,,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Vicente Madoz,,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Mar Targarona,1953,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Kandido Uranga,1955,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Julio Mazarico,,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Nora Fingscheidt,1983,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Sandra Bullock,1964,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Viola Davis,1965,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Vincent D'Onofrio,1959,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Michael Shevloff,,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Hugh Grant,1960,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Bernie Ecclestone,1930,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Flavio Briatore,1950,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Max Mosley,1940,2021,M,,,,,,,,,,,,,,,,,,,,,
TBD,Robin Herd,1939,2020,M,,,,,,,,,,,,,,,,,,,,,
TBD,Jean Todt,1946,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Gerhardt Berger,1960,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Adam Parr,1965,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Robbie Moffat,1954,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Chris Bearne,,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Greg Cruttwell,1960,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Brian Bovell,1954,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Stephen Boxer,1950,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Matt Hodgson,,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Ken Ramsden,1945,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Ken Merrett,,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Rosemary Blakeley,,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Martin Edwards,1945,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Michael Edelson,1944,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Alex Stepney,1942,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Brian Kidd,1949,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Steve Bruce,1960,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Mark Hughes,1963,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Mike Phelan,1962,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Arthur Albiston,1957,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Tommy Docherty,1928,2020,M,,,,,,,,,,,,,,,,,,,,,
TBD,Sammy McIlroy,1954,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Jonathan Butterell,,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Dan Gillespie Sells,1978,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Tom MacRae,1977,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Sarah Lancashire,1964,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Richard E. Grant,1957,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Daniel Graham,,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Peter Stormare,1953,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Paul Middleton,,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Gina McKee,1964,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Sting,1951,,,,,,,,,,,,,,,,,,,,,,,
TBD,Mark Knopfler,1949,,,,,,,,,,,,,,,,,,,,,,,
TBD,Chris Crow,1972,,M,,,,,,,,,,,,,,,,,,,,,
TBD,David Hayman,1948,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Daniel Draper,,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Allan Melia,,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Don McCullin,1935,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Nick Moran,1969,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Irvine Welsh,1958,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Martin Owen,,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Michael Caine,1933,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Ray Burdis,1958,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Leslie Ash,1960,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Mark Wingett,1961,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Toyah Wilcox,1958,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Trevor Laird,1957,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Gary Shail,1959,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Perry Benson,1961,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Dror Moreh,1961,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Gamal Helal,1954,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Martin Indyk,1951,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Daniel Kurtzer,1949,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Robert Malley,1963,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Aaron Miller,,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Dennis Ross,1948,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Ryan Andrew Hooper,1984,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Michael Smiley,1963,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Gary Beadle,1965,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Dewi Morris,1948,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Julian Glover,1935,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Ioan Hefin,1963,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Chino Moya,1976,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Michael Gould,1961,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Hayley Carmichael,,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Ned Dennehy,1965,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Eric Godon,1959,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Jan Bijvoet,1966,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Lorraine Hilton,,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Sam Louwyck,1966,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Adrian Rawlins,1958,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Mark J.T. Griffins,,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Brian Cox,1946,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Hugh Fraser,1945,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Colin Blyth,,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Dylan Williams,1992,,M,,,,,,,,,,,,,,,,,,,,,
TBD,J.P. Watts,,,,,,,,,,,,,,,,,,,,,,,,
TBD,Douglas Reith,,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Gerald Fox,1964,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Antonio Pappano,1959,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Antonio Pappano,1959,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Sam Hobkinson,,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Paul Andrew Williams,1973,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Kevin Allen,1959,,M,,,,,,,,,,,,,,,,,,,,,
TBD,William Thomas,,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Melanie Walters,1962,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Di Botcher,1959,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Russell Owen,,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Greta Scacchi,1960,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Gabriel Clarke,1963,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Christian Jeanpierre,1965,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Arsène Wenger,1949,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Lee Dixon,1964,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Martin Keown,1966,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Claire McCarthy,,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Bill Patterson,1945,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Tony Pitts,1962,,M,,,,,,,,,,,,,,,,,,,,,
TBD,David Morrissey,1964,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Siân A. Williams,,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Harri Shanahan,,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Billie Piper,1982,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Kerry Fox,1966,,F,,,,,,,,,,,,,,,,,,,,,
TBD,David Thewlis,1963,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Michael Elwyn,1942,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Meryl Griffiths,,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Jordi Sánchez,1964,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Alfredo Castro,1955,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Radu Jude,1977, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Nicodim Ungureanu,1960, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Dana Voicu,1970, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Tudorel Filimon,1953, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Ana Ciontea,1959, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Adrian Enache ,1966, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Răzvan Săvescu, , ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Mirela Gorea,1953, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Marian Crișan,1976, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Ovidiu Crișan ,1970, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Ion Sapdaru,1961, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Sorin Cociș,1966, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Petre Ghimbășan,1970, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Maria Junghietu,1956, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Lucian Pavel,1967, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Ion Ruscuţ,1955,2023,M,,,,,,,,,,,,,,,,,,,,,
TBD,George Voinese,1952, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Tudor Platon,1991, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Octavian Strunilă,1981, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Virginia Rogin ,1951, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Dinu Tănase,1946, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Dan Condurache ,1952, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Andrei Gruzsniczki,1962, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Mircea Andreescu,1939, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Valer Dellakeza,1942, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Gabriel Spahiu,1968, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Marian Negrescu,1958, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Valeriu Bâzu,1956, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Gabriel Apostol,1964, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Andrei Dăscălescu,1984, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Radu Muntean,1971, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Luca Sabin,1942, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Horațiu Mălăele,1952, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Rodica Mandache,1943, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Howard Dell,1962, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Bogdan George Apetri,1976, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Vasile Muraru,1956, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Valentin Popescu,1955, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Ruxandra Ghițescu,1981, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Constantin Drăgănescu,1936,2020,M,,,,,,,,,,,,,,,,,,,,,
TBD,Adrian Titieni,1963, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Camelia Popa,1978, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Florin Busuioc,1962, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Vlad Păunescu,1953, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Ioana Crăciunescu,1950, ,F,,,,,,,,,,,,,,,,,,,,,
