film_id,nat_title,person_id,person_name,role_class,,,,,,,,,,,,,,,,,,,,,
IT2022_069,Er gol de Turone era bono,TBD,Lorenzo Rossi Espagnet,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_069,Er gol de Turone era bono,TBD,Francesco Miccichè,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_069,Er gol de Turone era bono,TBD,Maurizio Turone,DOC,,,,,,,,,,,,,,,,,,,,,
IT2022_069,Er gol de Turone era bono,TBD,Roberto Pruzzo,DOC,,,,,,,,,,,,,,,,,,,,,
IT2022_069,Er gol de Turone era bono,TBD,Paolo Calabresi,DOC,,,,,,,,,,,,,,,,,,,,,
IT2022_069,Er gol de Turone era bono,TBD,Enrico Vanzina,DOC,,,,,,,,,,,,,,,,,,,,,
IT2022_070,Mindemic,TBD,Giovanni Basso,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_070,Mindemic,TBD,Giorgio Colangeli ,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_071,(Im)perfetti Criminali,TBD,Alessio Maria Federici,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_071,(Im)perfetti Criminali,TBD,Babak Karimi,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_072,"Paisan, ciao",TBD,Francesco Conversano,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_072,"Paisan, ciao",TBD,Nene Grignaffini,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_073,Amici per la pelle,TBD, Pierluigi Di Lallo,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_073,Amici per la pelle,TBD,Massimo Ghini,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_073,Amici per la pelle,TBD,Nancy Brilli,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_074,Von Scerscen - Diario di un&apos;indagine,TBD,Mirko Sotgiu,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_074,Von Scerscen - Diario di un&apos;indagine,TBD,Giuseppe Cederna,NAR,,,,,,,,,,,,,,,,,,,,,
IT2022_075,The Importance of Being an Architect,TBD,Giorgio Ferrero,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_075,The Importance of Being an Architect,TBD,Antonio Citterio,DOC,,,,,,,,,,,,,,,,,,,,,
IT2022_075,The Importance of Being an Architect,TBD,Patricia Viel,DOC,,,,,,,,,,,,,,,,,,,,,
IT2022_076,La Banda del Buffardello e il manoscritto di Leonardo da Vinci,TBD,Mario Chiavalin,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_076,La Banda del Buffardello e il manoscritto di Leonardo da Vinci,TBD,Umberto Smaila,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_076,La Banda del Buffardello e il manoscritto di Leonardo da Vinci,TBD,Pippo Franco,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_076,La Banda del Buffardello e il manoscritto di Leonardo da Vinci,TBD,Maurizio Mattioli,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_076,La Banda del Buffardello e il manoscritto di Leonardo da Vinci,TBD,Max Cavallari,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_076,La Banda del Buffardello e il manoscritto di Leonardo da Vinci,TBD,Loretta Micheloni,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_077,I cassamortari,TBD,Claudio Amendola,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_077,I cassamortari,TBD,Massimo Ghini ,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_077,I cassamortari,TBD,Sonia Bergamasco,SUP,,,,,,,,,,,,,,,,,,,,,
IT2022_077,I cassamortari,TBD,Piero Pelù,MIN,,,,,,,,,,,,,,,,,,,,,
IT2022_078,Din Don - Il paese dei balocchi,TBD,Paolo Geremei,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_078,Din Don - Il paese dei balocchi,TBD,Maurizio Mattioli,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_078,Din Don - Il paese dei balocchi,TBD,Enzo Salvi,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_079,Falla girare,TBD,Giampaolo Morelli,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_079,Falla girare,TBD,Michele Placido,MIN,,,,,,,,,,,,,,,,,,,,,
IT2022_080,Troppa famiglia!,TBD,Pierluigi Di Lallo,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_080,Troppa famiglia!,TBD,Antonello Fassari,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_080,Troppa famiglia!,TBD,Daniela Giordano,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_081,Ennio,TBD,Giuseppe Tornatore,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_081,Ennio,TBD,Ennio Morricone,DOC,,,,,,,,,,,,,,,,,,,,,
IT2022_081,Ennio,TBD,Clint Eastwood,DOC,,,,,,,,,,,,,,,,,,,,,
IT2022_081,Ennio,TBD,John Williams,DOC,,,,,,,,,,,,,,,,,,,,,
IT2022_081,Ennio,TBD,Dario Argento,DOC,,,,,,,,,,,,,,,,,,,,,
IT2022_081,Ennio,TBD,Giuseppe Tornatore,DOC,,,,,,,,,,,,,,,,,,,,,
ES2020_061,Ilargi Guztiak,TBD,Igor Legarreta,DIR,,,,,,,,,,,,,,,,,,,,,
ES2020_061,Ilargi Guztiak,TBD,Zorion Eguileor,SUP,,,,,,,,,,,,,,,,,,,,,
ES2020_062,El año del descubrimiento,TBD,Luis López Carrasco,DIR,,,,,,,,,,,,,,,,,,,,,
ES2020_063,La isla de las mentiras,TBD,Paula Cons,DIR,,,,,,,,,,,,,,,,,,,,,
ES2020_063,La isla de las mentiras,TBD,Darío Grandinetti,LEA,,,,,,,,,,,,,,,,,,,,,
ES2020_063,La isla de las mentiras,TBD,Celso Bugallo,SUP,,,,,,,,,,,,,,,,,,,,,
ES2020_063,La isla de las mentiras,TBD,Miguel Borines,MIN,,,,,,,,,,,,,,,,,,,,,
ES2020_063,La isla de las mentiras,TBD,Mela Casal,SUP,,,,,,,,,,,,,,,,,,,,,
ES2020_064,Hil-Kanpaiak,TBD,Imanol Rayo,DIR,,,,,,,,,,,,,,,,,,,,,
ES2020_064,Hil-Kanpaiak,TBD,Kandido Uranga,SUP,,,,,,,,,,,,,,,,,,,,,
ES2020_065,Lur eta Amets,TBD,Joseba Ponce,DIR,,,,,,,,,,,,,,,,,,,,,
ES2020_065,Lur eta Amets,TBD,Imanol Zinkunegi,DIR,,,,,,,,,,,,,,,,,,,,,
ES2020_066,Palabras para un fin del mundo,TBD,Manuel Menchón,DIR,,,,,,,,,,,,,,,,,,,,,
ES2020_066,Palabras para un fin del mundo,TBD,José Sacristán,NAR,,,,,,,,,,,,,,,,,,,,,
ES2020_067,Un mundo normal,TBD,Achero Mañas,DIR,,,,,,,,,,,,,,,,,,,,,
ES2020_067,Un mundo normal,TBD,Magüi Mira,SUP,,,,,,,,,,,,,,,,,,,,,
ES2019_001,Si yo fuera rico,TBD,Álvaro Fernández Armero,DIR,,,,,,,,,,,,,,,,,,,,,
ES2019_001,Si yo fuera rico,TBD,Antonio Resines,SUP,,,,,,,,,,,,,,,,,,,,,
ES2019_001,Si yo fuera rico,TBD,Isabel Ordaz,SUP,,,,,,,,,,,,,,,,,,,,,
ES2019_001,Si yo fuera rico,TBD,Jordi Sánchez,SUP,,,,,,,,,,,,,,,,,,,,,
ES2019_002,Mientras dure la guerra,TBD,Alejandro Amenábar,DIR,,,,,,,,,,,,,,,,,,,,,
ES2019_002,Mientras dure la guerra,TBD,Karra Elejalde,LEA,,,,,,,,,,,,,,,,,,,,,
ES2019_002,Mientras dure la guerra,TBD,Eduard Fernández,SUP,,,,,,,,,,,,,,,,,,,,,
ES2019_002,Mientras dure la guerra,TBD,Santi Prego,SUP,,,,,,,,,,,,,,,,,,,,,
ES2019_002,Mientras dure la guerra,TBD,Tito Valverde,SUP,,,,,,,,,,,,,,,,,,,,,
ES2019_002,Mientras dure la guerra,TBD,Pep Tosar,SUP,,,,,,,,,,,,,,,,,,,,,
ES2019_002,Mientras dure la guerra,TBD,Itziar Aizpuru,SUP,,,,,,,,,,,,,,,,,,,,,
ES2019_003,Dolor y gloria,TBD,Pedro Almodóvar,DIR,,,,,,,,,,,,,,,,,,,,,
ES2019_003,Dolor y gloria,TBD,Antonio Banderas,LEA,,,,,,,,,,,,,,,,,,,,,
ES2019_003,Dolor y gloria,TBD,Julieta Serrano,SUP,,,,,,,,,,,,,,,,,,,,,
ES2019_003,Dolor y gloria,TBD,Susi Sánchez,SUP,,,,,,,,,,,,,,,,,,,,,
ES2019_003,Dolor y gloria,TBD,Pedro Casablanc,MIN,,,,,,,,,,,,,,,,,,,,,
ES2019_004,Perdiendo el Este,TBD,Paco Caballero,DIR,,,,,,,,,,,,,,,,,,,,,
ES2019_004,Perdiendo el Este,TBD,Carmen Machi,SUP,,,,,,,,,,,,,,,,,,,,,
ES2019_004,Perdiendo el Este,TBD,Leo Harlem,SUP,,,,,,,,,,,,,,,,,,,,,
ES2019_005,Quien a hierro mata,TBD,Paco Plaza,DIR,,,,,,,,,,,,,,,,,,,,,
ES2019_005,Quien a hierro mata,TBD,Xan Cejudo,SUP,,,,,,,,,,,,,,,,,,,,,
ES2019_005,Quien a hierro mata,TBD,"Xosé Luís Bernal ""Farruco""",MIN,,,,,,,,,,,,,,,,,,,,,
ES2019_006,Adiós,TBD,Paco Cabezas,DIR,,,,,,,,,,,,,,,,,,,,,
ES2019_006,Adiós,TBD,Carlos Bardem,SUP,,,,,,,,,,,,,,,,,,,,,
ES2019_006,Adiós,TBD,Consuelo Trujillo,MIN,,,,,,,,,,,,,,,,,,,,,
ES2019_007,Legado en los huesos,TBD,Fernando González Molina ,DIR,,,,,,,,,,,,,,,,,,,,,
ES2019_007,Legado en los huesos,TBD,Imanol Arias,SUP,,,,,,,,,,,,,,,,,,,,,
ES2019_007,Legado en los huesos,TBD,Susi Sánchez,SUP,,,,,,,,,,,,,,,,,,,,,
ES2019_007,Legado en los huesos,TBD,Ana Wagener,SUP,,,,,,,,,,,,,,,,,,,,,
ES2019_007,Legado en los huesos,TBD,Itziar Aizpuru,SUP,,,,,,,,,,,,,,,,,,,,,
ES2019_007,Legado en los huesos,TBD,Pedro Casablanc,MIN,,,,,,,,,,,,,,,,,,,,,
ES2019_007,Legado en los huesos,TBD,Francesc Orella,SUP,,,,,,,,,,,,,,,,,,,,,
ES2019_007,Legado en los huesos,TBD,Alicia Sánchez,MIN,,,,,,,,,,,,,,,,,,,,,
ES2019_007,Legado en los huesos,TBD,Colin McFarlane,MIN,,,,,,,,,,,,,,,,,,,,,
ES2019_007,Legado en los huesos,TBD,Paco Tous,MIN,,,,,,,,,,,,,,,,,,,,,
ES2019_008,Los Rodríguez y el más allá,TBD,Paco Arango,DIR,,,,,,,,,,,,,,,,,,,,,
ES2019_008,Los Rodríguez y el más allá,TBD,Plácido Domingo,SUP,,,,,,,,,,,,,,,,,,,,,
ES2019_008,Los Rodríguez y el más allá,TBD,Geraldine Chaplin,SUP,,,,,,,,,,,,,,,,,,,,,
ES2019_008,Los Rodríguez y el más allá,TBD,Rossy de Palma,SUP,,,,,,,,,,,,,,,,,,,,,
ES2019_008,Los Rodríguez y el más allá,TBD,Enrique Villén,SUP,,,,,,,,,,,,,,,,,,,,,
ES2019_008,Los Rodríguez y el más allá,TBD,Eduardo Gómez,SUP,,,,,,,,,,,,,,,,,,,,,
ES2019_009,Gente que viene y bah,TBD,Patricia Font,DIR,,,,,,,,,,,,,,,,,,,,,
ES2019_009,Gente que viene y bah,TBD,Carmen Maura,SUP,,,,,,,,,,,,,,,,,,,,,
ES2019_010,La pequeña Suiza,TBD,Kepa Sojo,DIR,,,,,,,,,,,,,,,,,,,,,
ES2019_010,La pequeña Suiza,TBD,Ramón Barea,SUP,,,,,,,,,,,,,,,,,,,,,
ES2019_010,La pequeña Suiza,TBD,Enrique Villén,SUP,,,,,,,,,,,,,,,,,,,,,
ES2019_010,La pequeña Suiza,TBD,Kandido Uranga,SUP,,,,,,,,,,,,,,,,,,,,,
ES2019_010,La pequeña Suiza,TBD,Antonio Resines,MIN,,,,,,,,,,,,,,,,,,,,,
ES2019_010,La pequeña Suiza,TBD,Karra Elejalde,MIN,,,,,,,,,,,,,,,,,,,,,
ES2019_011,Lo nunca visto,TBD,Marina Seresesky,DIR,,,,,,,,,,,,,,,,,,,,,
ES2019_011,Lo nunca visto,TBD,Kiti Mánver,SUP,,,,,,,,,,,,,,,,,,,,,
ES2019_011,Lo nunca visto,TBD,Carmen Machi,LEA,,,,,,,,,,,,,,,,,,,,,
ES2019_011,Lo nunca visto,TBD,Mariana Cordero,MIN,,,,,,,,,,,,,,,,,,,,,
ES2019_011,Lo nunca visto,TBD,Txema Blasco,MIN,,,,,,,,,,,,,,,,,,,,,
ES2019_011,Lo nunca visto,TBD,Paco Tous,SUP,,,,,,,,,,,,,,,,,,,,,
ES2019_011,Lo nunca visto,TBD,Santi Ugalde,MIN,,,,,,,,,,,,,,,,,,,,,
ES2019_011,Lo nunca visto,TBD,Enriqueta Carballeira,MIN,,,,,,,,,,,,,,,,,,,,,
ES2019_012,Klaus,TBD,Sergio Pablos,DIR,,,,,,,,,,,,,,,,,,,,,
ES2019_012,Klaus,TBD,Carlos Martínez López,DIR,,,,,,,,,,,,,,,,,,,,,
ES2019_012,Klaus,TBD,J.K. Simmons,VOI,,,,,,,,,,,,,,,,,,,,,
ES2019_012,Klaus,TBD,Joan Cusack,VOI,,,,,,,,,,,,,,,,,,,,,
ES2019_013,O que arde,TBD,Óliver Laxe,DIR,,,,,,,,,,,,,,,,,,,,,
ES2019_013,O que arde,TBD,Benedicta Sánchez,SUP,,,,,,,,,,,,,,,,,,,,,
ES2019_014,Aute Retrato,TBD,Gaizka Urresti,DIR,,,,,,,,,,,,,,,,,,,,,
ES2019_014,Aute Retrato,TBD,Luis Eduardo Aute,DOC,,,,,,,,,,,,,,,,,,,,,
ES2019_014,Aute Retrato,TBD,Borja Casani,DOC,,,,,,,,,,,,,,,,,,,,,
ES2019_014,Aute Retrato,TBD,Antonio Fraguas &apos;Forges&apos;,DOC,,,,,,,,,,,,,,,,,,,,,
ES2019_014,Aute Retrato,TBD,Jaime Chávarri,DOC,,,,,,,,,,,,,,,,,,,,,
ES2019_014,Aute Retrato,TBD,Silvio Rodríguez,DOC,,,,,,,,,,,,,,,,,,,,,
ES2019_014,Aute Retrato,TBD,Jesús Munarriz,DOC,,,,,,,,,,,,,,,,,,,,,
ES2019_014,Aute Retrato,TBD,Pastora Vega,DOC,,,,,,,,,,,,,,,,,,,,,
ES2019_014,Aute Retrato,TBD,Joan Manuel Serrat,DOC,,,,,,,,,,,,,,,,,,,,,
ES2019_014,Aute Retrato,TBD,Joaquín Sabina,DOC,,,,,,,,,,,,,,,,,,,,,
ES2019_014,Aute Retrato,TBD,Ana Belén,DOC,,,,,,,,,,,,,,,,,,,,,
ES2019_014,Aute Retrato,TBD,Rosa León,DOC,,,,,,,,,,,,,,,,,,,,,
ES2019_014,Aute Retrato,TBD,Massiel,DOC,,,,,,,,,,,,,,,,,,,,,
ES2019_015,Historias de nuestro cine,TBD,Antonio Resines,DIR,,,,,,,,,,,,,,,,,,,,,
ES2019_015,Historias de nuestro cine,TBD,Ana Pérez-Lorente,DIR,,,,,,,,,,,,,,,,,,,,,
ES2019_015,Historias de nuestro cine,TBD,Antonio Resines,DOC,,,,,,,,,,,,,,,,,,,,,
ES2019_015,Historias de nuestro cine,TBD,Luis Alegre,DOC,,,,,,,,,,,,,,,,,,,,,
ES2019_015,Historias de nuestro cine,TBD,Ana Belén,DOC,,,,,,,,,,,,,,,,,,,,,
ES2019_015,Historias de nuestro cine,TBD,Jesús Bonilla,DOC,,,,,,,,,,,,,,,,,,,,,
ES2019_015,Historias de nuestro cine,TBD,Carlos Boyero,DOC,,,,,,,,,,,,,,,,,,,,,
ES2019_015,Historias de nuestro cine,TBD,Fernando Colomo,DOC,,,,,,,,,,,,,,,,,,,,,
ES2019_015,Historias de nuestro cine,TBD,El Gran Wyoming,DOC,,,,,,,,,,,,,,,,,,,,,
ES2019_015,Historias de nuestro cine,TBD,José Coronado,DOC,,,,,,,,,,,,,,,,,,,,,
ES2019_015,Historias de nuestro cine,TBD,Verónica Forqué,DOC,,,,,,,,,,,,,,,,,,,,,
ES2019_015,Historias de nuestro cine,TBD,José Luis García Sánchez,DOC,,,,,,,,,,,,,,,,,,,,,
ES2019_015,Historias de nuestro cine,TBD,Emilio Gutiérrez Caba,DOC,,,,,,,,,,,,,,,,,,,,,
ES2019_015,Historias de nuestro cine,TBD,Julia Gutiérrez Caba,DOC,,,,,,,,,,,,,,,,,,,,,
ES2019_015,Historias de nuestro cine,TBD,Manuel Gómez Pereira,DOC,,,,,,,,,,,,,,,,,,,,,
ES2019_015,Historias de nuestro cine,TBD,Víctor Manuel,DOC,,,,,,,,,,,,,,,,,,,,,
ES2019_015,Historias de nuestro cine,TBD,Loles León,DOC,,,,,,,,,,,,,,,,,,,,,
ES2019_015,Historias de nuestro cine,TBD,Emilio Martínez Lázaro,DOC,,,,,,,,,,,,,,,,,,,,,
ES2019_015,Historias de nuestro cine,TBD,Carmen Maura,DOC,,,,,,,,,,,,,,,,,,,,,
ES2019_015,Historias de nuestro cine,TBD,Fernando Méndez-Leite,DOC,,,,,,,,,,,,,,,,,,,,,
ES2019_015,Historias de nuestro cine,TBD,Gracia Querejeta,DOC,,,,,,,,,,,,,,,,,,,,,
ES2019_016,La hija de un ladrón,TBD,Belén Funes,DIR,,,,,,,,,,,,,,,,,,,,,
ES2019_016,La hija de un ladrón,TBD,Eduard Fernández,SUP,,,,,,,,,,,,,,,,,,,,,
ES2019_017,El hoyo,TBD,Antonia San Juan,SUP,,,,,,,,,,,,,,,,,,,,,
ES2019_017,El hoyo,TBD,Galder Gaztelu-Urrutia,DIR,,,,,,,,,,,,,,,,,,,,,
ES2019_017,El hoyo,TBD,Zorion Eguileor,SUP,,,,,,,,,,,,,,,,,,,,,
ES2019_017,El hoyo,TBD,Mario Pardo,MIN,,,,,,,,,,,,,,,,,,,,,
ES2019_017,El hoyo,TBD,Algis Arlauskas,MIN,,,,,,,,,,,,,,,,,,,,,
ES2021_043,Enero,TBD,Ione Atenea,DIR,,,,,,,,,,,,,,,,,,,,,
ES2019_018,El crack cero,TBD,José Luis Garci,DIR,,,,,,,,,,,,,,,,,,,,,
ES2019_018,El crack cero,TBD,Luisa Gavasa,SUP,,,,,,,,,,,,,,,,,,,,,
ES2019_018,El crack cero,TBD,Ramón Langa,SUP,,,,,,,,,,,,,,,,,,,,,
ES2019_018,El crack cero,TBD,Pedro Casablanc,SUP,,,,,,,,,,,,,,,,,,,,,
ES2019_019,Abuelos,TBD,Santiago Requejo,DIR,,,,,,,,,,,,,,,,,,,,,
ES2019_019,Abuelos,TBD,Carlos Iglesias,LEA,,,,,,,,,,,,,,,,,,,,,
ES2019_019,Abuelos,TBD,Roberto Álvarez,SUP,,,,,,,,,,,,,,,,,,,,,
ES2019_019,Abuelos,TBD,Ramón Barea,LEA,,,,,,,,,,,,,,,,,,,,,
ES2019_019,Abuelos,TBD,Mercedes Sampietro,SUP,,,,,,,,,,,,,,,,,,,,,
ES2019_020,4 latas,TBD,,,,,,,,,,,,,,,,,,,,,,,
ES2019_021,Vivir dos veces,TBD,,,,,,,,,,,,,,,,,,,,,,,
ES2019_022,El silencio del pantano,TBD,,,,,,,,,,,,,,,,,,,,,,,
ES2019_023,Remember me,TBD,,,,,,,,,,,,,,,,,,,,,,,
ES2019_024,Salir del ropero,TBD,,,,,,,,,,,,,,,,,,,,,,,
ES2019_025,Agur Etxebeste,TBD,,,,,,,,,,,,,,,,,,,,,,,
IT2020_001,Tolo Tolo,TBD,Checco Zalone,DIR,,,,,,,,,,,,,,,,,,,,,
IT2020_001,Tolo Tolo,TBD,Antonella Attili,MIN,,,,,,,,,,,,,,,,,,,,,
IT2020_001,Tolo Tolo,TBD,Barbara Bouchet,MIN,,,,,,,,,,,,,,,,,,,,,
IT2020_001,Tolo Tolo,TBD,Giustina Buonomo,MIN,,,,,,,,,,,,,,,,,,,,,
IT2020_002,Me contro Te - Il film: La vendetta del Signor S,TBD,Gianluca Leuzzi,DIR,,,,,,,,,,,,,,,,,,,,,
IT2020_002,Me contro Te - Il film: La vendetta del Signor S,TBD,Giustina Buonomo,MIN,,,,,,,,,,,,,,,,,,,,,
IT2020_003,Odio l&apos;estate,TBD,Massimo Venier,DIR,,,,,,,,,,,,,,,,,,,,,
IT2020_003,Odio l&apos;estate,TBD,Aldo Baglio,LEA,,,,,,,,,,,,,,,,,,,,,
IT2020_003,Odio l&apos;estate,TBD,Giacomo Poretti,LEA,,,,,,,,,,,,,,,,,,,,,
IT2020_003,Odio l&apos;estate,TBD,Giovanni Storti,LEA,,,,,,,,,,,,,,,,,,,,,
IT2020_003,Odio l&apos;estate,TBD,Michele Placido,SUP,,,,,,,,,,,,,,,,,,,,,
IT2020_004,Gli anni più belli,TBD,Gabriele Muccino,DIR,,,,,,,,,,,,,,,,,,,,,
IT2020_004,Gli anni più belli,TBD,Pierfrancesco Favino,LEA,,,,,,,,,,,,,,,,,,,,,
IT2020_004,Gli anni più belli,TBD,Kim Rossi Stuart,LEA,,,,,,,,,,,,,,,,,,,,,
IT2020_004,Gli anni più belli,TBD,Micaela Ramazzotti,LEA,,,,,,,,,,,,,,,,,,,,,
IT2020_004,Gli anni più belli,TBD,Claudio Santamaria,LEA,,,,,,,,,,,,,,,,,,,,,
IT2020_005,Hammamet,TBD,Gianni Amelio,DIR,,,,,,,,,,,,,,,,,,,,,
IT2020_005,Hammamet,TBD,Pierfrancesco Favino,LEA,,,,,,,,,,,,,,,,,,,,,
IT2020_006,Figli,TBD,Giuseppe Bonito,DIR,,,,,,,,,,,,,,,,,,,,,
IT2020_006,Figli,TBD,Giorgio Barchiesi,SUP,,,,,,,,,,,,,,,,,,,,,
IT2020_006,Figli,TBD,Betty Pedrazzi,SUP,,,,,,,,,,,,,,,,,,,,,
IT2020_007,18 regali,TBD,Francesco Amato,DIR,,,,,,,,,,,,,,,,,,,,,
IT2020_007,18 regali,TBD,Betty Pedrazzi,MIN,,,,,,,,,,,,,,,,,,,,,
IT2020_007,18 regali,TBD,Marco Messeri,MIN,,,,,,,,,,,,,,,,,,,,,
IT2020_008,Padrenostro,TBD,Claudio Noce,DIR,,,,,,,,,,,,,,,,,,,,,
IT2020_008,Padrenostro,TBD,Anna Maria De Luca,MIN,,,,,,,,,,,,,,,,,,,,,
IT2020_009,Volevo nascondermi,TBD,Giorgio Diritti,DIR,,,,,,,,,,,,,,,,,,,,,
IT2020_009,Volevo nascondermi,TBD,Elio Germano,LEA,,,,,,,,,,,,,,,,,,,,,
IT2020_010,Lacci,TBD,Daniele Luchetti,DIR,,,,,,,,,,,,,,,,,,,,,
IT2020_010,Lacci,TBD,Laura Morante,LEA,,,,,,,,,,,,,,,,,,,,,
IT2020_010,Lacci,TBD,Silvio Orlando,LEA,,,,,,,,,,,,,,,,,,,,,
IT2020_011,Waiting for the Barbarians,TBD,Ciro Guerra,DIR,,,,,,,,,,,,,,,,,,,,,
IT2020_011,Waiting for the Barbarians,TBD,Mark Rylance,LEA,,,,,,,,,,,,,,,,,,,,,
IT2020_011,Waiting for the Barbarians,TBD,Johnny Depp,LEA,,,,,,,,,,,,,,,,,,,,,
IT2020_011,Waiting for the Barbarians,TBD,Greta Scacchi,MIN,,,,,,,,,,,,,,,,,,,,,
IT2020_012,Le sorelle Macaluso,TBD,Emma Dante,DIR,,,,,,,,,,,,,,,,,,,,,
IT2020_012,Le sorelle Macaluso,TBD,Maria Rosaria Alati,LEA,,,,,,,,,,,,,,,,,,,,,
IT2020_012,Le sorelle Macaluso,TBD,Ileana Riganò,LEA,,,,,,,,,,,,,,,,,,,,,
IT2020_012,Le sorelle Macaluso,TBD,Rosalba Bologna,LEA,,,,,,,,,,,,,,,,,,,,,
IT2020_013,Miss Marx,TBD,Susanna Nicchiarelli,DIR,,,,,,,,,,,,,,,,,,,,,
IT2020_013,Miss Marx,TBD,Philip Groening,SUP,,,,,,,,,,,,,,,,,,,,,
IT2020_013,Miss Marx,TBD,Felicity Montagu,MIN,,,,,,,,,,,,,,,,,,,,,
IT2020_014,Non odiare,TBD,Mauro Mancini,DIR,,,,,,,,,,,,,,,,,,,,,
IT2020_014,Non odiare,TBD,Alessandro Gassman,LEA,,,,,,,,,,,,,,,,,,,,,
IT2020_014,Non odiare,TBD,Cosimo Fusco,SUP,,,,,,,,,,,,,,,,,,,,,
IT2020_014,Non odiare,TBD,Maurizio Zacchigna,MIN,,,,,,,,,,,,,,,,,,,,,
IT2020_014,Non odiare,TBD,Paolo Giovannucci,MIN,,,,,,,,,,,,,,,,,,,,,
IT2020_015,Lasciami andare,TBD,Stefano Mordini,DIR,,,,,,,,,,,,,,,,,,,,,
IT2020_015,Lasciami andare,TBD,Valeria Golino,LEA,,,,,,,,,,,,,,,,,,,,,
IT2020_015,Lasciami andare,TBD,Elio De Capitani,MIN,,,,,,,,,,,,,,,,,,,,,
IT2020_016,Lockdown all&apos;italiana,TBD,Enrico Vanzina,DIR,,,,,,,,,,,,,,,,,,,,,
IT2020_016,Lockdown all&apos;italiana,TBD,Ezio Greggio,LEA,,,,,,,,,,,,,,,,,,,,,
IT2020_017,Burraco fatale,TBD,Giuliana Gamba,DIR,,,,,,,,,,,,,,,,,,,,,
IT2020_017,Burraco fatale,TBD,Angela Finocchiaro,LEA,,,,,,,,,,,,,,,,,,,,,
IT2020_017,Burraco fatale,TBD,Loretta Goggi,SUP,,,,,,,,,,,,,,,,,,,,,
IT2020_017,Burraco fatale,TBD,Pino Quartullo,SUP,,,,,,,,,,,,,,,,,,,,,
IT2020_017,Burraco fatale,TBD,Antonello Fassari,MIN,,,,,,,,,,,,,,,,,,,,,
IT2020_018,Favolacce,TBD,Damiano D&apos;Innocenzo,DIR,,,,,,,,,,,,,,,,,,,,,
IT2020_018,Favolacce,TBD,Fabio D&apos;Innocenzo,DIR,,,,,,,,,,,,,,,,,,,,,
IT2020_018,Favolacce,TBD,Max Tortora,NAR,,,,,,,,,,,,,,,,,,,,,
IT2020_019,"Paolo Conte, via con me",TBD,Giorgio Verdelli,DIR,,,,,,,,,,,,,,,,,,,,,
IT2020_019,"Paolo Conte, via con me",TBD,Paolo Conte,DOC,,,,,,,,,,,,,,,,,,,,,
IT2020_019,"Paolo Conte, via con me",TBD,Francesco De Gregori,DOC,,,,,,,,,,,,,,,,,,,,,
IT2020_019,"Paolo Conte, via con me",TBD,Caterina Caselli,DOC,,,,,,,,,,,,,,,,,,,,,
IT2020_020,I predatori,TBD,Pietro Castellitto,DIR,,,,,,,,,,,,,,,,,,,,,
IT2020_020,I predatori,TBD,Massimo Popolizio,LEA,,,,,,,,,,,,,,,,,,,,,
IT2020_020,I predatori,TBD, Marzia Ubaldi,SUP,,,,,,,,,,,,,,,,,,,,,
IT2020_020,I predatori,TBD,Rosalina Neri,MIN,,,,,,,,,,,,,,,,,,,,,
IT2020_021,Mai per sempre,TBD,Fabio Massa,DIR,,,,,,,,,,,,,,,,,,,,,
IT2020_021,Mai per sempre,TBD,Cristina Donadio,LEA,,,,,,,,,,,,,,,,,,,,,
IT2020_021,Mai per sempre,TBD,Gianni Parisi,SUP,,,,,,,,,,,,,,,,,,,,,
IT2020_021,Mai per sempre,TBD,Gianni Ferrari,MIN,,,,,,,,,,,,,,,,,,,,,
IT2020_022,Il caso Pantani - L&apos;omicidio di un campione,TBD,Domenico Ciolfi,DIR,,,,,,,,,,,,,,,,,,,,,
